Data,BDIY,CRY,Cl1,DXY,ECSURPUS,EMUSTRUU,EONIA,GBP,GT10,GTDEM10Y,GTDEM2Y,GTDEM30Y,GTGBP20Y,GTGBP2Y,GTGBP30Y,GTITL10YR,GTITL2YR,GTITL30YR,GTJPY10YR,GTJPY2YR,GTJPY30YR,JPY,LF94TRUU,LF98TRUU,LG30TRUU,LMBITR,LP01TREU,LUACTRUU,LUMSTRUU,MXBR,MXCN,MXEU,MXIN,MXJP,MXRU,MXUS,US0001M,USGG2YR,USGG30YR,USGG3M,VIX,XAUBGNL,Y,Year,period_type
2006-08-29,3750,327.73,69.71,84.96,-0.275,503.0838,3.01,1.891,4.779,3.828,3.547,4.078,4.39,4.891,4.166,4.116,3.604,4.484,1.699,0.662,2.375,116.97,218.5542,835.0,549.5567,716.0358,155.2209,1556.63,1303.81,1821.65,37.4,116.75,472.62,1005.54,1151.03,1227.53,5.33,4.8511,4.9232,5.0623,12.28,611.41,0,2006,Normal
2006-09-05,3882,327.03,68.6,85.0,-0.413,507.5916,3.01,1.893,4.781,3.787,3.578,4.029,4.383,4.866,4.163,4.069,3.63,4.431,1.68,0.683,2.384,115.94,218.7648,838.71,553.2981,717.1704,156.1404,1559.23,1307.12,1881.21,38.1,117.81,480.86,1027.24,1159.25,1237.33,5.33,4.7908,4.9297,4.9736,12.63,638.61,0,2006,Normal
2006-09-12,4010,310.71,63.76,85.92,-0.436,506.1076,3.06,1.8736,4.771,3.839,3.688,4.049,4.42,4.946,4.178,4.112,3.717,4.44,1.687,0.64,2.375,117.95,216.9691,841.84,553.3794,717.9296,156.2407,1562.16,1308.93,1766.79,37.35,116.72,471.37,985.88,1076.87,1236.89,5.33,4.8149,4.9032,4.8959,11.92,590.37,0,2006,Normal
2006-09-19,4275,303.04,61.66,85.94,-0.452,507.5956,3.05,1.8805,4.735,3.78,3.659,3.963,4.41,4.998,4.154,4.066,3.706,4.359,1.694,0.658,2.399,117.73,217.861,843.9,554.7701,719.9042,156.3395,1567.61,1310.75,1787.34,38.05,116.74,482.27,991.16,1098.7,1241.31,5.33,4.7969,4.8581,4.9375,11.98,578.4,0,2006,Normal
2006-09-26,3979,301.71,61.01,85.63,-0.498,508.3795,3.01,1.8956,4.585,3.658,3.518,3.856,4.266,4.921,4.019,3.942,3.582,4.247,1.607,0.587,2.39,117.18,219.8146,846.03,555.5095,723.5813,156.7589,1582.73,1318.45,1728.42,37.75,118.56,495.59,964.34,1021.09,1257.91,5.326,4.6928,4.7141,4.8752,11.53,592.35,0,2006,Normal
2006-10-03,3960,295.13,58.68,85.71,-0.451,509.6207,3.1,1.8876,4.616,3.735,3.605,3.925,4.355,4.977,4.091,4.02,3.678,4.322,1.686,0.649,2.46,117.91,219.0278,849.27,557.8381,722.5225,156.9191,1581.78,1318.24,1777.85,38.82,118.93,497.45,1007.42,1045.31,1255.77,5.3225,4.6496,4.7538,4.9063,12.24,580.7,0,2006,Normal
2006-10-10,4042,299.4,58.52,87.02,-0.366,510.7511,3.25,1.8549,4.754,3.811,3.677,3.978,4.399,5.021,4.12,4.09,3.743,4.36,1.714,0.669,2.499,119.69,215.8526,851.1,558.1917,720.641,157.4093,1571.19,1312.38,1892.2,38.95,121.59,499.61,1022.13,1087.88,1275.54,5.32,4.8178,4.8835,4.9633,11.52,572.5,0,2006,Normal
2006-10-17,4159,308.16,58.93,86.87,-0.391,512.73,3.31,1.8723,4.768,3.8,3.653,3.954,4.417,5.028,4.139,4.066,3.716,4.327,1.791,0.746,2.515,118.76,215.647,853.85,560.3797,721.0178,158.2247,1571.42,1314.75,1913.61,39.96,122.03,520.09,1025.46,1105.76,1285.73,5.32,4.8359,4.8984,5.0831,11.73,588.0,0,2006,Normal
2006-10-24,3978,307.54,59.35,86.7,-0.348,513.1117,3.33,1.8747,4.822,3.875,3.733,4.015,4.464,5.098,4.172,4.162,3.789,4.414,1.815,0.772,2.519,119.2,214.9515,855.07,561.4251,720.2708,158.6592,1569.82,1313.53,1942.79,40.6,123.94,511.31,1040.61,1110.47,1297.65,5.32,4.9063,4.941,5.1143,10.78,584.45,0,2006,Normal
2006-10-31,4037,305.87,58.73,85.32,-0.433,518.3983,3.35,1.9082,4.6,3.741,3.678,3.844,4.281,5.032,4.0,3.999,3.741,4.229,1.71,0.725,2.433,116.72,220.8688,859.92,566.3649,726.9451,159.3631,1592.61,1325.48,1940.35,41.2,123.41,524.05,1012.25,1094.06,1299.63,5.32,4.6926,4.7153,5.0727,11.1,604.8,0,2006,Normal
2006-11-07,4242,311.25,58.93,85.43,-0.546,519.8424,3.35,1.9091,4.659,3.739,3.721,3.851,4.314,5.074,4.023,3.983,3.779,4.231,1.756,0.785,2.445,117.43,221.3052,864.96,569.6378,726.4004,160.0965,1591.74,1325.56,2009.97,42.75,125.67,532.63,1013.14,1139.9,1303.73,5.32,4.7655,4.7551,5.0727,11.09,627.2,0,2006,Normal
2006-11-14,4153,308.43,58.28,85.3,-0.611,522.2834,3.33,1.8959,4.564,3.712,3.702,3.835,4.322,5.035,4.041,3.968,3.755,4.21,1.719,0.799,2.434,117.68,221.3,869.71,572.4058,729.0625,160.3095,1601.71,1330.81,2013.02,43.89,125.07,545.11,1002.2,1149.18,1314.21,5.32,4.7387,4.656,5.0831,10.5,621.58,0,2006,Normal
2006-11-21,4138,310.32,60.17,85.24,-0.547,522.3158,3.32,1.898,4.572,3.722,3.693,3.819,4.336,5.042,4.061,3.967,3.748,4.196,1.674,0.779,2.39,118.01,221.047,870.42,572.9635,729.3604,160.8563,1603.27,1333.47,2018.77,44.78,125.65,550.21,964.7,1146.4,1323.64,5.32,4.7539,4.657,5.0519,9.9,625.63,0,2006,Normal
2006-11-28,4255,314.97,60.99,83.13,-0.556,522.5659,3.32,1.9471,4.503,3.705,3.656,3.842,4.335,5.033,4.071,3.946,3.719,4.209,1.645,0.781,2.339,116.19,225.2136,870.76,574.7978,731.3945,160.7257,1610.66,1336.93,1982.42,43.9,122.01,546.16,975.49,1166.1,1308.49,5.32,4.675,4.5914,5.0366,11.62,636.15,0,2006,Normal
2006-12-05,4407,316.43,62.43,82.51,-0.663,526.5184,3.32,1.9736,4.442,3.68,3.647,3.821,4.321,4.972,4.07,3.936,3.695,4.195,1.615,0.81,2.244,114.96,227.4201,878.65,580.6378,734.1912,161.2598,1619.97,1344.08,2111.64,46.35,123.45,560.89,1003.31,1242.04,1335.66,5.35,4.508,4.5727,4.9791,11.27,643.68,0,2006,Normal
2006-12-12,4270,310.83,61.02,82.94,-0.65,529.5144,3.29,1.965,4.487,3.739,3.757,3.864,4.414,5.091,4.144,3.996,3.798,4.241,1.645,0.809,2.239,117.09,225.4042,880.71,582.3111,733.2615,161.6711,1616.9,1342.64,2106.77,46.45,125.45,523.9,1028.45,1220.14,1331.67,5.35,4.6072,4.6064,4.9271,10.65,627.81,0,2006,Normal
2006-12-19,4330,312.46,63.15,83.45,-0.54,529.7974,3.59,1.9666,4.591,3.864,3.835,3.983,4.506,5.188,4.222,4.13,3.883,4.362,1.653,0.809,2.23,117.94,222.84,880.54,582.065,731.2498,161.8113,1607.3,1338.82,2129.6,47.56,126.76,541.77,1035.24,1206.15,1343.25,5.35,4.7086,4.7189,4.9479,10.3,621.25,0,2006,Normal
2006-12-26,4397,306.45,61.1,84.06,-0.54,530.3595,3.67,1.9525,4.601,3.876,3.853,4.016,4.494,5.212,4.204,4.143,3.904,4.385,1.575,0.76,2.179,119.19,222.2645,883.32,583.3524,731.5331,161.8651,1608.98,1340.3,2149.27,49.1,126.41,555.13,1055.59,1215.45,1334.96,5.35,4.709,4.7312,4.9736,11.26,624.75,0,2006,Normal
2007-01-02,4421,307.26,61.05,83.27,-0.664,529.5693,3.69,1.9737,4.682,3.937,3.882,4.046,4.514,5.216,4.216,4.179,3.912,4.424,1.685,0.802,2.265,118.82,222.8465,884.82,584.7811,730.6303,162.2418,1603.49,1338.97,2247.47,53.65,128.96,567.06,1061.9,1252.27,1336.3,5.32188,4.7913,4.7847,5.0359,11.56,640.7,0,2007,Normal
2007-01-09,4617,289.51,55.64,84.75,-0.574,529.2503,3.59,1.9398,4.656,4.004,3.938,4.129,4.532,5.273,4.216,4.239,3.962,4.5,1.74,0.844,2.324,119.21,219.6906,887.5,584.1417,731.7811,162.6247,1609.3,1343.26,2073.21,50.88,127.64,551.83,1067.61,1159.33,1331.7,5.32,4.7912,4.7375,5.0727,11.91,613.0,0,2007,Normal
2007-01-16,4555,287.21,51.21,85.06,-0.545,529.341,3.5,1.9616,4.749,4.04,3.95,4.168,4.611,5.405,4.295,4.259,3.981,4.514,1.744,0.839,2.354,120.65,218.7665,889.73,585.2372,729.693,163.333,1603.21,1339.62,2100.5,51.49,129.7,574.18,1073.07,1172.31,1352.52,5.32,4.859,4.8401,5.0774,10.74,626.18,0,2007,Normal
2007-01-23,4360,296.65,55.04,84.67,-0.417,528.8646,3.57,1.9842,4.81,4.02,3.942,4.124,4.608,5.502,4.282,4.215,3.997,4.455,1.659,0.73,2.389,121.51,220.6803,893.61,587.7589,729.6252,164.0913,1601.62,1337.82,2201.32,52.2,129.92,571.3,1090.41,1188.79,1348.66,5.32,4.9368,4.9057,5.1351,10.34,644.3,0,2007,Normal
2007-01-30,4287,298.3,56.97,84.99,-0.404,526.6154,3.57,1.962,4.871,4.11,3.999,4.235,4.722,5.475,4.412,4.331,4.016,4.594,1.715,0.726,2.445,121.64,218.3322,893.63,586.6884,728.0497,163.9836,1596.54,1334.22,2188.86,51.17,130.58,577.63,1092.79,1176.3,1350.11,5.32,4.958,4.9777,5.1247,10.96,645.14,0,2007,Normal
2007-02-06,4291,301.07,58.88,84.77,-0.406,531.5768,3.56,1.9693,4.768,4.03,3.909,4.173,4.694,5.53,4.364,4.242,3.957,4.52,1.744,0.77,2.425,120.34,219.4045,898.28,590.1837,731.244,164.5696,1609.97,1344.58,2284.47,50.9,132.56,589.0,1093.14,1231.21,1369.05,5.32,4.8912,4.8679,5.1351,10.65,653.15,0,2007,Normal
2007-02-13,4360,304.48,59.06,84.69,-0.332,531.7485,3.54,1.9454,4.81,4.125,3.982,4.235,4.695,5.408,4.39,4.35,4.017,4.591,1.744,0.775,2.42,121.26,218.1268,901.15,591.7302,731.6152,164.4419,1606.54,1341.75,2243.4,50.97,131.89,570.64,1109.32,1178.74,1365.22,5.32,4.933,4.8989,5.1559,10.34,663.95,0,2007,Normal
2007-02-20,4359,303.46,58.07,84.18,-0.417,535.5068,3.57,1.9553,4.676,4.063,3.969,4.165,4.653,5.389,4.355,4.293,4.031,4.528,1.711,0.785,2.41,120.07,220.6931,906.95,596.2527,734.9138,164.9991,1622.62,1349.26,2280.19,52.43,132.68,578.24,1126.62,1199.46,1380.84,5.32,4.8136,4.7766,5.1604,10.24,657.03,0,2007,Normal
2007-02-27,4704,313.26,61.46,83.46,-0.42,535.7667,3.57,1.9654,4.513,3.965,3.897,4.072,4.544,5.33,4.251,4.198,3.96,4.448,1.645,0.816,2.293,118.65,224.4499,906.5,596.5715,738.5177,164.9793,1637.89,1355.87,2141.24,51.06,129.17,548.56,1144.95,1192.27,1324.24,5.32,4.5847,4.6316,5.1039,18.31,683.68,0,2007,Normal
2007-03-06,4921,306.9,60.69,84.04,-0.362,535.6329,3.57,1.9271,4.53,3.918,3.867,4.055,4.527,5.278,4.246,4.144,3.925,4.427,1.634,0.804,2.269,116.5,222.9478,901.93,593.0326,739.2021,163.508,1635.12,1356.27,2116.47,46.93,125.36,513.48,1068.55,1107.74,1319.2,5.31913,4.5743,4.6584,5.1039,15.96,645.03,0,2007,Normal
2007-03-13,5069,304.52,57.93,83.71,-0.359,537.266,3.52,1.9318,4.493,3.905,3.921,4.055,4.543,5.255,4.271,4.14,3.956,4.43,1.614,0.794,2.284,116.56,223.5221,905.83,596.0052,739.0753,164.0787,1638.76,1359.9,2131.95,48.86,126.02,527.6,1089.34,1136.84,1303.41,5.32,4.5051,4.6564,5.0519,18.13,645.3,0,2007,Normal
2007-03-20,5172,304.96,56.73,83.07,-0.418,538.7689,3.82,1.9623,4.551,3.909,3.928,4.055,4.583,5.35,4.302,4.156,3.984,4.439,1.57,0.795,2.268,116.95,224.7759,905.68,596.9679,739.0158,164.0075,1632.56,1359.83,2211.42,49.38,127.93,518.45,1080.46,1140.0,1334.97,5.32,4.604,4.7115,5.0415,13.27,658.2,0,2007,Normal
2007-03-27,5364,311.85,62.93,83.01,-0.38,540.1144,3.81,1.9657,4.599,4.022,3.981,4.199,4.707,5.412,4.433,4.258,4.035,4.573,1.646,0.822,2.36,117.89,224.3898,907.91,599.0218,737.5369,164.6236,1628.52,1359.19,2272.22,50.91,129.71,533.03,1091.53,1198.21,1351.06,5.32,4.5595,4.7982,5.0415,13.48,662.66,0,2007,Normal
2007-04-03,5439,313.78,64.64,83.15,-0.171,540.8925,3.9,1.9758,4.666,4.097,4.045,4.274,4.765,5.48,4.477,4.315,4.105,4.635,1.66,0.809,2.36,118.86,223.5707,907.64,599.2829,735.8439,164.6683,1623.98,1358.62,2352.9,51.76,132.15,513.1,1078.57,1201.68,1360.4,5.32,4.6161,4.8482,5.0311,13.46,666.45,0,2007,Normal
2007-04-10,5552,316.44,61.89,82.704,-0.165,541.5159,3.86,1.9724,4.72,4.128,4.077,4.308,4.78,5.441,4.495,4.331,4.134,4.658,1.69,0.824,2.364,119.09,223.8643,908.81,600.5338,734.7137,164.7791,1621.52,1357.08,2416.82,53.28,133.16,536.0,1097.41,1236.92,1370.36,5.32,4.6923,4.904,4.9999,12.68,678.16,0,2007,Normal
2007-04-17,5601,313.2,63.1,81.831,-0.181,542.8612,3.73,2.0047,4.682,4.182,4.118,4.367,4.841,5.534,4.553,4.407,4.169,4.737,1.699,0.839,2.373,119.03,225.4762,912.99,603.4539,735.7906,165.4021,1627.78,1360.31,2491.68,54.96,135.09,551.86,1086.15,1225.48,1391.61,5.32,4.6682,4.8432,4.9791,12.14,689.58,0,2007,Normal
2007-04-24,6029,310.84,64.58,81.546,-0.231,546.6268,3.83,2.001,4.622,4.163,4.12,4.322,4.809,5.518,4.525,4.396,4.173,4.687,1.68,0.851,2.335,118.61,226.7437,918.05,607.0611,738.3281,165.6864,1636.93,1364.49,2480.78,54.16,134.21,569.16,1078.93,1206.81,1399.33,5.32,4.5924,4.8061,4.9583,13.12,684.56,0,2007,Normal
2007-05-01,6255,311.58,64.4,81.595,-0.225,546.2471,3.83,1.9986,4.638,4.149,4.128,4.291,4.817,5.55,4.532,4.373,4.185,4.657,1.615,0.854,2.275,119.81,226.8429,919.09,607.266,738.5385,165.8284,1636.14,1364.06,2456.71,53.18,134.65,563.52,1069.57,1178.68,1404.19,5.32,4.6242,4.8151,4.8752,13.51,674.3,0,2007,Normal
2007-05-08,6395,308.9,62.26,81.939,-0.188,546.6458,3.83,1.9897,4.636,4.195,4.168,4.35,4.842,5.582,4.551,4.408,4.222,4.708,1.656,0.86,2.315,119.9,225.6858,921.77,607.9343,739.6778,166.139,1638.85,1366.31,2535.83,55.0,135.74,560.63,1095.16,1179.05,1424.21,5.32,4.6668,4.8021,4.8752,13.21,687.0,0,2007,Normal
2007-05-15,6688,310.48,63.17,81.755,-0.155,545.9333,3.68,1.9861,4.704,4.299,4.246,4.443,4.884,5.579,4.585,4.512,4.307,4.799,1.684,0.89,2.329,120.26,224.4848,924.1,609.3011,739.0824,166.36,1633.34,1362.94,2579.46,57.18,135.83,566.74,1084.54,1129.39,1417.69,5.32,4.7272,4.8746,4.8128,14.01,672.45,0,2007,Normal
2007-05-22,6471,311.42,64.97,82.386,-0.149,546.0431,3.83,1.975,4.826,4.338,4.301,4.471,4.892,5.653,4.573,4.545,4.368,4.824,1.644,0.881,2.284,121.56,223.2103,925.62,609.5933,736.6414,166.8183,1624.28,1359.08,2738.72,57.33,137.03,591.55,1098.31,1147.13,1439.54,5.32,4.8316,4.9804,4.8395,13.06,660.95,0,2007,Normal
2007-05-29,6123,307.47,63.15,82.31,-0.066,544.2219,3.83,1.9816,4.884,4.402,4.363,4.509,4.941,5.724,4.62,4.6,4.434,4.856,1.759,0.958,2.373,121.68,223.0598,926.14,609.4684,735.7222,167.0318,1621.2,1356.87,2706.39,56.11,137.32,594.02,1102.07,1074.19,1433.87,5.32,4.8955,5.0171,4.7974,13.53,656.65,0,2007,Normal
2007-06-05,6023,314.64,65.61,81.89,-0.065,542.2343,3.8,1.9942,4.993,4.496,4.45,4.59,5.02,5.784,4.695,4.684,4.501,4.924,1.84,1.0,2.405,121.29,222.7578,925.71,609.0267,733.3245,167.1431,1614.29,1352.25,2810.56,57.93,138.19,593.51,1127.41,1143.48,1446.75,5.32,5.0001,5.087,4.8156,13.63,670.3,0,2007,Normal
