,Y
LF98TRUU,-0.18966086960506917
MXIN,-0.18894248015860923
XAUBGNL_vol_52w,0.1870283465232233
GT10_vol_4w,0.18594309560452338
Cl1_vol_12w,0.18579272435732308
USGG30YR_roc_4w,-0.18495144021517573
EONIA,0.1803111029593241
DXY_ma_26_52_cross,0.17950172697975084
GT10_vol_26w,0.17367047312296288
XAUBGNL_vol_4w,0.17115105161976746
de_slope_10y_2y_zscore,0.17004153313906717
EMUSTRUU,-0.16947547874366245
MXJP_vol_12w,0.16806036240457978
Cl1_roc_26w,-0.1675317167249598
eq_gold_vol_ratio,0.16745873767601335
MXJP_vol_4w,0.16654405985619578
it_de_10y_spread,0.16329361219153055
MXBR_vol_ratio,0.16173368976827082
MXIN_roc_1w,-0.16097348180047277
Cl1_roc_52w,-0.16067052462568618
MXBR_roc_1w,-0.15922869560173955
MXCN_roc_1w,-0.15898357839768143
MXRU_vol_ratio,0.15871254088646766
DXY_roc_52w,0.1568231808245912
LF94TRUU,-0.1565501283828535
Cl1_roc_4w,-0.15499658275276496
it_slope_30y_2y,-0.1546419581964844
LUACTRUU,-0.1535440742846968
JPY,-0.1511970958146796
MXCN,-0.14958107640456228
MXRU,-0.14884763664185433
equity_oil_corr,0.14589250595018263
DXY_roc_12w,0.14478190484692682
LMBITR,-0.143607236236
DXY_vol_ratio,0.1435024645437672
GTDEM30Y,0.14153734891676953
DXY_ma_12_26_cross,0.14057198391781717
eq_bond_vol_ratio,0.1401353829684413
GTDEM10Y,0.13993269218430787
eq_fx_vol_ratio,0.13910174102300166
dev_em_equity_corr,0.1379254680558913
financial_stress_index_smooth,-0.13744984227929596
MXRU_roc_1w,-0.1358946260282729
USGG2YR_roc_1w,-0.13473643386514048
GTJPY10YR,0.13365987869915244
em_equity_crosscorr,0.1330113578228169
dev_equity_crosscorr,0.13290895238058978
DXY_ma_4_12_cross,0.13241367668682918
GTDEM2Y,0.1306065700370636
GT10_roc_1w,-0.1278608011216035
financial_stress_index,-0.12681935878237907
Cl1_vol_ratio,0.12661164747382578
Cl1_ma_26_52_cross,-0.12575154847114017
GT10_vol_ratio,0.12490573139434726
jp_slope_10y_2y,0.1221039813539094
GT10_vol_52w,0.12016738638425399
DXY_roc_4w,0.11741145354054626
VIX_vol_4w,0.11658857404185151
GTJPY30YR,0.11455496773739937
Cl1_vol_52w,0.11259003306000626
XAUBGNL_vol_ratio,0.1123530198011871
GTJPY2YR,0.11231384572226018
it_slope_10y_2y,-0.110973006799427
equity_gold_corr,-0.10710497906642306
USGG30YR_roc_1w,-0.10493912699265044
LUMSTRUU,-0.10489740204622384
VIX_vol_12w,0.10462583630390662
DXY,0.10322690689019484
GTGBP20Y,0.10012963695042307
GTGBP30Y,0.09977655709949192
GBP,-0.09316710918737645
jp_slope_30y_2y,0.09192418538816313
ECSURPUS,-0.0907717450333189
vol_risk_premium,-0.09052737449506122
us_slope_10y_2y_zscore,0.08817719066186676
BDIY,-0.0834398831530248
VIX_vol_26w,0.08329718569421585
CRY,-0.07410177265804403
MXCN_vol_ratio,0.07397398836149133
Cl1,-0.07014133751450816
MXJP_vol_ratio,0.06997732679091043
XAUBGNL_roc_52w,0.06878229047373814
us_slope_30y_2y,0.06805384419213623
Cl1_roc_1w,-0.06787958554674876
em_dev_performance_ratio,0.06452602590510155
DXY_roc_1w,0.06177683418992934
us_slope_10y_2y,0.05908259634857535
XAUBGNL_roc_4w,0.05161062760479259
uk_slope_20y_2y,0.047649096056310035
de_curvature,-0.044869187127503284
MXBR,-0.04342906254257863
us_curvature,-0.03738340357490234
MXIN_vol_ratio,0.037181359239496135
XAUBGNL_roc_12w,0.03660279166936572
uk_slope_30y_2y,0.03575697477471937
GTGBP2Y,0.03500349234353133
USGG2YR,-0.03490934903704058
us_slope_10y_3m,0.0347768824050374
us_slope_2y_3m,-0.03186583537329039
MXEU_bearish_divergence,-0.03012901933719654
VIX_vol_52w,0.027905231822622736
USGG3M,-0.02592695911627611
XAUBGNL_ma_12_26_cross,0.024807297749620094
de_slope_10y_2y,0.024188602949614765
XAUBGNL_ma_4_12_cross,0.023164611287613875
XAUBGNL_roc_1w,0.022148563856817165
MXUS_bearish_divergence,-0.021518668308853205
XAUBGNL_roc_26w,0.021385809779329478
USGG30YR,0.019259570585079575
US0001M,0.015375131577377157
XAUBGNL,-0.011535499189221223
equity_dollar_corr,-0.010353419006880867
de_slope_30y_2y,0.009331688108101885
XAUBGNL_ma_26_52_cross,0.007959304215378186
credit_spread_proxy,0.007128164588652061
MXJP_bearish_divergence,-0.006284447265770201
GT10,-0.004776384684205651
