Data,original,trend,seasonal,residual,Y,residual_volatility
2013-10-22,13.33,14.354195189331568,1.433255447215368,-2.4574506365469357,0,1.462678804903398
2013-10-29,13.41,14.331770478067925,1.0047142793681976,-1.926484757436123,0,1.430923354902123
2013-11-05,13.27,14.308543380605414,0.23507414276909563,-1.2736175233745097,0,1.4235202480978528
2013-11-12,12.82,14.284643000230366,-0.1690038238543951,-1.2956391763759711,0,1.3707498163906644
2013-11-19,13.39,14.260226267736055,0.28242704398885154,-1.1526533117249063,0,1.3575834105733604
2013-11-26,12.81,14.235449972918921,-0.4869878327495517,-0.9384621401693689,0,1.3576269153575518
2013-12-03,14.55,14.210479850702363,0.11538775149389344,0.2241323978037446,0,1.3836654388103522
2013-12-10,13.91,14.185463758615308,0.09653381875414896,-0.3719975773694575,0,1.380713742565595
2013-12-17,16.21,14.160525535139682,3.116465158357948,-1.0669906934976279,0,1.3389440351310185
2013-12-24,12.48,14.135820055868683,-0.16941867019864387,-1.4864013856700389,0,1.294518782606079
2013-12-31,13.72,14.111549991870296,0.5916645003128392,-0.9832144921831354,0,0.815506167429893
2014-01-07,12.92,14.087960643615315,0.6826776519346487,-1.8506382955499632,0,0.705515561238885
2014-01-14,12.28,14.065367666047175,0.8189950407664869,-2.604362706813662,0,0.7298900969307761
2014-01-21,12.87,14.044094958312026,0.5756055866308063,-1.749700544942833,0,0.7161472852878842
2014-01-28,15.8,14.024472121588284,0.6726566738016204,1.1028712046100964,0,0.9783066606450608
2014-02-04,19.11,14.006862996037068,1.541831622493995,3.5613053814689373,0,1.6354118011493237
2014-02-11,14.51,13.991623709517103,0.5801970384422126,-0.06182074795931669,0,1.6328015733842218
2014-02-18,13.87,13.979060717542506,-0.41702395147469906,0.3079632339321918,0,1.6432877424155286
2014-02-25,13.67,13.969448744262838,-0.1668666521343839,-0.1325820921284535,0,1.633876446061656
2014-03-04,14.1,13.962989744479481,-0.890762055905396,1.027772311425915,0,1.6885844027445158
2014-03-11,14.8,13.959806599226281,-0.7698942306672096,1.610087631440928,0,1.7575098026413272
2014-03-18,14.52,13.959963745035523,-0.6614814825110258,1.2215177374755015,0,1.7377357523656574
2014-03-25,14.02,13.963459298169184,-1.9955497496037742,2.052090451434591,0,1.7827573769065386
2014-04-01,13.1,13.97024585180481,-1.8433504912598642,0.9731046394550535,0,1.6433767480411356
2014-04-08,14.89,13.980238381687764,-0.7981438699981651,1.7079054883104021,0,1.3156276289485256
2014-04-15,15.61,13.993323121054425,-0.8260243972311561,2.442701276176729,0,1.0600447497338283
2014-04-22,13.19,14.009363143552015,-1.9360549820462216,1.116691838494205,0,1.0597975513459843
2014-04-29,13.71,14.028212694786895,-2.0575280794521795,1.7393153846652858,0,0.8105323821615603
2014-05-06,13.8,14.049678901287242,-1.3001109200589602,1.050432018771719,0,0.7152206997557932
2014-05-13,12.13,14.07348616749299,-1.8033815716717065,-0.1401045958212812,0,0.778338065132581
2014-05-20,12.96,14.099287377187872,-1.4132829236688587,0.2739955464809878,0,0.7207080936411838
2014-05-27,11.51,14.12669016271812,-1.4832594894983708,-1.133430673219749,0,0.999224417133041
2014-06-03,11.87,14.155284852925194,-0.5210101597325544,-1.7642746931926396,0,1.2726954836500608
2014-06-10,10.99,14.184680897220645,-0.7711369208166916,-2.423543976403952,0,1.563421646008614
2014-06-17,12.06,14.214517642436633,-0.2088968502010964,-1.9456207922355357,0,1.6252940974250205
2014-06-24,12.13,14.244512513980833,-0.46048722439873635,-1.654025289582096,0,1.6814980325845827
2014-07-01,11.15,14.274465229808001,0.03943703310631488,-3.1639022629143163,0,1.799609795026904
