Data,original,Y,mean_12w,std_12w,skew_12w,kurt_12w,autocorr_12w,mean_26w,std_26w,skew_26w,kurt_26w,autocorr_26w,mean_52w,std_52w,skew_52w,kurt_52w,autocorr_52w
2005-01-11,13.19,0,13.535000000000002,1.4576849640939906,1.0269843712271114,0.7659727591097623,0.6546809985748395,14.366538461538463,1.5549455098047757,0.33247810830660557,-0.6218065478105677,0.7465664225219429,15.365384615384615,1.8962341023036016,0.6290982488975746,0.8886199212444901,0.7028719953796491
2005-01-18,12.47,0,13.208333333333334,1.170701680293774,1.3511260588400549,3.393963431842455,0.3417137643362658,14.301153846153849,1.5986677626652492,0.3666701517443096,-0.7547512637135686,0.7943090822981296,15.312692307692307,1.9382406772836551,0.6059503499275308,0.7229171232850519,0.7122065156045345
2005-01-25,14.06,0,13.031666666666666,0.7743599507551858,-0.5145746908574986,-0.4021610722625035,0.056750768824622044,14.205384615384617,1.5317420951825893,0.4830354308605758,-0.38621182712824853,0.7608245758161047,15.287884615384616,1.945993709094966,0.6330730802908993,0.6986195691391801,0.7200937834750823
2005-02-01,12.03,0,12.9,0.8009539766600281,-0.12183068690405745,-0.9164644181349918,-0.12779164340659444,14.051538461538463,1.5419927167344363,0.605376772162867,-0.15617049820116582,0.7261863510760933,15.18576923076923,1.9752977895664598,0.6523974622698725,0.7386377643824982,0.7198723244710387
2005-02-08,11.6,0,12.765833333333333,0.8756655477494767,0.10126988441985066,-1.2442039618407394,0.03891416227025634,13.825769230769232,1.4483429789300266,0.4615274313314569,-0.24266580349739922,0.6840302787307895,15.102307692307694,2.033631558378721,0.6131435648720065,0.617741847429135,0.7352753057118481
2005-02-15,11.27,0,12.649166666666668,0.9769940758482947,0.11360990145809477,-1.4378513752267312,0.22892109676496797,13.604615384615386,1.3783997410600364,0.2460203372138549,-0.4297796548508176,0.6983137634683022,15.022884615384616,2.101299631963077,0.5500187851256437,0.4753888465940891,0.7517716926874897
2005-02-22,13.14,0,12.640833333333333,0.9719096322876796,0.13581345387996224,-1.388418365661926,0.07233546831537037,13.520384615384614,1.3349770957414882,0.38077928344404083,-0.0832871208899958,0.6502279603986819,14.969807692307693,2.113532022315136,0.6030174594352216,0.46588463492228305,0.7546179372376981
2005-03-01,12.04,0,12.505,0.9279057554026319,0.5087041182837028,-0.8541043858651695,0.020743605742928106,13.395384615384616,1.3146535080219366,0.5411363562989442,0.2137056446893598,0.6460136283758354,14.915576923076923,2.152229499262638,0.5982658955583074,0.34699382869851564,0.7641088174718098
2005-03-08,12.4,0,12.4775,0.9255182823204134,0.6179257863423296,-0.7247974144682404,0.05151268667017394,13.331153846153846,1.321155030791298,0.6670199495299239,0.2903224742091333,0.6555478214690442,14.834807692307693,2.166538298204489,0.6613554973397398,0.38392978078572404,0.7882254744685326
2005-03-15,13.15,0,12.610833333333332,0.894482667481311,0.31152777492755784,-0.8732937635242801,-0.02408222980626197,13.315384615384618,1.3207610859479422,0.7060850612208787,0.3331935915087596,0.6516484188789514,14.696538461538463,2.033665563936893,0.5959872947067922,0.38212278101811015,0.7557319802734663
