Data,BDIY,CRY,Cl1,DXY,ECSURPUS,EMUSTRUU,EONIA,GBP,GT10,GTDEM10Y,GTDEM2Y,GTDEM30Y,GTGBP20Y,GTGBP2Y,GTGBP30Y,GTITL10YR,GTITL2YR,GTITL30YR,GTJPY10YR,GTJPY2YR,GTJPY30YR,JPY,LF94TRUU,LF98TRUU,LG30TRUU,LMBITR,LP01TREU,LUACTRUU,LUMSTRUU,MXBR,MXCN,MXEU,MXIN,MXJP,MXRU,MXUS,US0001M,USGG2YR,USGG30YR,USGG3M,VIX,XAUBGNL,Y,Year,Period,BDIY_zscore,CRY_zscore,Cl1_zscore,DXY_zscore,ECSURPUS_zscore,EMUSTRUU_zscore,EONIA_zscore,GBP_zscore,GT10_zscore,GTDEM10Y_zscore,GTDEM2Y_zscore,GTDEM30Y_zscore,GTGBP20Y_zscore,GTGBP2Y_zscore,GTGBP30Y_zscore,GTITL10YR_zscore,GTITL2YR_zscore,GTITL30YR_zscore,GTJPY10YR_zscore,GTJPY2YR_zscore,GTJPY30YR_zscore,JPY_zscore,LF94TRUU_zscore,LF98TRUU_zscore,LG30TRUU_zscore,LMBITR_zscore,LP01TREU_zscore,LUACTRUU_zscore,LUMSTRUU_zscore,MXBR_zscore,MXCN_zscore,MXEU_zscore,MXIN_zscore,MXJP_zscore,MXRU_zscore,MXUS_zscore,US0001M_zscore,USGG2YR_zscore,USGG30YR_zscore,USGG3M_zscore,VIX_zscore,XAUBGNL_zscore
2017-07-25,980,177.6663,47.89,94.054,-0.176,1070.8315,-0.361,1.3038,2.336,0.564,-0.656,1.324,1.7757,0.3035,1.8813,2.134,-0.211,3.256,0.071,-0.112,0.852,111.64,328.9991,1922.08,1277.1122,1155.409,374.3323,2842.34,2063.66,1856.44,77.53,128.52,1183.26,959.26,513.85,2360.19,1.23278,1.3899,2.9171,1.1541,9.43,1251.1,0,2017,Normal,-0.7336229298984022,-1.1265836573312424,-0.6027723389224755,0.4757282011659977,-0.659704016416659,1.0656575742604004,-0.9175957765362748,-1.2468692833795998,-0.7052659370971055,-0.8982491281350256,-1.028024664454705,-0.8463226175916729,-1.122882549173508,-0.8897674082919692,-1.1368130215212493,-0.8893720604927133,-1.2279192464531494,-0.7489021536286752,-1.1100307040737347,-0.7639783140580186,-1.0368028342625561,0.3680242888444191,0.8385692427978965,1.105534797169229,1.127612962709718,1.0219328747271752,1.128432929693651,1.0074520266785616,0.9490367449782231,-0.050704334988474625,0.8664008439388384,0.9411530331071177,1.0548611008523432,0.7552966423019705,-0.614866242249898,0.9394083004765938,-0.2748248856671585,-0.3398059226040508,-0.8346118332472696,-0.21208637720788173,-1.4629301284029488,0.5497956493689373
2017-08-01,965,180.7563,49.16,93.043,-0.154,1075.4068,-0.359,1.321,2.254,0.488,-0.706,1.238,1.7283,0.2585,1.8348,2.009,-0.236,3.148,0.07,-0.118,0.877,110.28,332.6855,1925.74,1282.8645,1156.6015,375.8727,2859.74,2072.54,1909.87,79.43,128.35,1197.38,968.1,521.42,2358.73,1.23167,1.3411,2.8567,1.0674,10.09,1272.86,0,2017,Normal,-0.7419587755358867,-1.0777107270249036,-0.5474355448750154,0.365316956849967,-0.594646685901894,1.0809228820944863,-0.9162900066859341,-1.169572995056605,-0.7736205089051118,-0.9410437593873711,-1.0567763024914363,-0.896795487430861,-1.15798160596519,-0.9116212725075514,-1.173748345625874,-0.9841708995236895,-1.2444665692138195,-0.8438844191582452,-1.111530770557578,-0.7844872961894005,-1.0035194830601124,0.2412848775734886,0.8913662614773383,1.112262661856356,1.14344312499845,1.0270467991506838,1.142560072079793,1.0337500962489916,0.9712737460615365,0.009649874250600316,0.9436749401636849,0.9323614940143847,1.089422553676591,0.8023867213384106,-0.5856430531573623,0.9373303812332724,-0.2754526778635614,-0.3705031973015327,-0.890631243141288,-0.26376391939818605,-1.3284030678358711,0.5977182041920275
2017-08-08,1038,181.0886,49.17,93.647,-0.202,1077.9632,-0.356,1.2981,2.263,0.472,-0.669,1.219,1.6861,0.2269,1.794,1.997,-0.242,3.134,0.065,-0.107,0.87,110.49,331.4035,1924.15,1283.3953,1158.5522,375.984,2848.69,2071.89,1930.1,81.01,129.25,1186.32,969.9,537.31,2356.68,1.22889,1.3508,2.8428,1.0445,10.96,1256.26,0,2017,Normal,-0.7013909934334619,-1.0724549099566847,-0.54699982208724,0.4312797576085058,-0.7365899524795632,1.0894522097772736,-0.914331351910423,-1.2724849138122205,-0.7661181778530136,-0.9500531554404964,-1.0355000903442553,-0.9079464703023093,-1.18923013331981,-0.9269675416011601,-1.2061561138725123,-0.9932715880706632,-1.2484379266763803,-0.8561969350602268,-1.1190311029767948,-0.7468874956152005,-1.0128388213967967,0.260854933725617,0.8730053191088912,1.1093399009676863,1.1449038711596131,1.0354121931741134,1.1435808140608221,1.01704931068846,0.9696460376489063,0.03250156155934991,1.0079344517611886,0.9789049362700261,1.0623510474275695,0.8119751989702647,-0.524301378827059,0.9344127548984716,-0.27702498624734534,-0.36440148491289387,-0.9035231272063022,-0.2774134662973552,-1.151071942542905,0.5611596375530894
2017-08-15,1169,176.3051,47.55,93.853,-0.219,1077.2443,-0.356,1.2866,2.274,0.43,-0.714,1.175,1.623,0.219,1.7398,2.043,-0.222,3.189,0.042,-0.121,0.842,110.46,331.2142,1913.72,1278.5084,1160.5048,374.8737,2846.09,2073.24,1901.72,79.09,127.1,1161.35,959.34,524.54,2346.13,1.22778,1.3465,2.8488,1.019,12.04,1273.88,0,2017,Normal,-0.6285912748660967,-1.148113053037711,-0.617586913706835,0.4537770042248275,-0.7868615260591543,1.087053628306786,-0.914331351910423,-1.3241655717025955,-0.7569486621226712,-0.9737028200799505,-1.0613765645773132,-0.9337697990572428,-1.235954827065699,-0.9308041088745623,-1.2492076099256446,-0.9583856153072638,-1.2352000684678441,-0.8078263368738714,-1.153532632105192,-0.7947417872550914,-1.0501161747435337,0.2580592114181699,0.8702941440774191,1.0901673248237704,1.131455264499876,1.0437857351693698,1.1333981561853788,1.013119714085982,0.9730266628135991,0.0004436828731259753,0.9298469439971334,0.8677178242148832,1.001232104295738,0.7557227968633864,-0.5735986211931995,0.9193976535169374,-0.27765277844374825,-0.3671063677243523,-0.8979582851638498,-0.29261274341215066,-0.9309367525240511,0.5999645739493603
2017-08-22,1249,176.7275,47.64,93.545,-0.098,1080.7182,-0.358,1.2841,2.214,0.398,-0.725,1.156,1.6345,0.2095,1.7431,2.095,-0.18,3.242,0.035,-0.134,0.83,109.46,331.9086,1913.01,1280.4244,1161.804,374.662,2856.57,2076.27,1975.81,81.3,126.8,1153.81,945.98,532.47,2335.16,1.23556,1.3216,2.7847,0.9974,11.35,1286.31,0,2017,Normal,-0.5841334314661789,-1.1414321709142818,-0.6136654086168574,0.42014034423537466,-0.42904620822794665,1.0986441585200684,-0.9156371217607638,-1.3354004973309375,-0.806964202469993,-0.991721612186201,-1.067701924945394,-0.9449207819286913,-1.22743923311835,-0.9354177024311853,-1.2465863933762842,-0.9189492982703777,-1.2074005662299183,-0.7612146695306563,-1.1640330974920954,-0.8391779152064186,-1.0660921833207067,0.1648684678366033,0.8802394158251956,1.0888621926030435,1.136728040771144,1.0493572325371048,1.1314566370714172,1.0289590111605862,0.9806142881832436,0.08413530485559034,1.0197289190797174,0.852203343463003,0.9827764843031866,0.6845549851069567,-0.5429856899509522,0.9037847945448578,-0.27325257728337454,-0.38276952633023953,-0.957409347650714,-0.3054874252035067,-1.0715786794805413,0.6273394524627336
2017-08-29,1203,177.5312,46.44,92.249,-0.168,1085.0008,-0.358,1.2927,2.13,0.34,-0.726,1.098,1.6494,0.159,1.6644,2.059,-0.168,3.211,0.0,-0.162,0.827,109.16,338.7376,1919.1,1288.7817,1165.1616,374.0875,2868.57,2082.01,2000.5,81.46,124.4,1162.78,945.47,545.54,2329.98,1.23556,1.3155,2.7384,1.0076,11.7,1314.19,0,2017,Normal,-0.6096966914211316,-1.1287204640899435,-0.6659521431498908,0.2786042684355951,-0.6360468053203808,1.1129328843588673,-0.9156371217607638,-1.2967523531694403,-0.8769859589562436,-1.0243806728787803,-1.0682769577061286,-0.9789606243783762,-1.2164059853083065,-0.9599425944953386,-1.3090984365383047,-0.9462513639112988,-1.1994578513047967,-0.7884780975993294,-1.2165354244266129,-0.9348864984862004,-1.070086185465,0.1369112447621336,0.9780450908908178,1.1000569182709674,1.159727087290905,1.0637559852787177,1.1261878476006055,1.0470956108643312,0.9949882055501605,0.11202498155618491,1.0262362113933885,0.7280874974479604,1.0047323080874289,0.6818382497779313,-0.49253032912671924,0.8964124509281425,-0.27325257728337454,-0.3866066856674249,-1.0003513787449698,-0.2994077143575885,-1.0002385716040607,0.6887402258298181
2017-09-05,1215,182.3418,48.66,92.252,-0.174,1091.793,-0.357,1.3018,2.06,0.336,-0.755,1.116,1.6613,0.1814,1.6799,1.994,-0.219,3.172,0.001,-0.16,0.806,108.75,338.8179,1925.88,1293.0175,1166.6622,375.6168,2882.35,2087.63,2050.22,81.77,126.12,1184.73,943.53,564.87,2342.04,1.23167,1.29,2.6806,0.9997,12.23,1337.67,0,2017,Normal,-0.603028014911144,-1.052633694338593,-0.5692216842637793,0.2789318982406872,-0.6537897136425894,1.135594791527944,-0.9149842368355935,-1.2558572238822736,-0.9353374226947856,-1.0266330218920616,-1.0849529077674327,-0.968396535342267,-1.2075941967888757,-0.9490642265302488,-1.2967866618367632,-0.9955467602074066,-1.233214389736564,-0.8227772490405629,-1.2150353579427695,-0.9280501711090732,-1.0980442004750526,0.09870303989369161,0.9791951561577341,1.112520011871711,1.171383885688522,1.0701911676602007,1.140213190921254,1.0679224728574648,1.0090616229024372,0.16818839692894935,1.0388440902511267,0.8170371870920745,1.058459212442403,0.6715040016635991,-0.4179088964769541,0.9135766331709204,-0.2754526778635614,-0.4026472697818877,-1.0539593570872587,-0.3041165100127604,-0.8922092653911042,0.7404507767142923
2017-09-12,1344,181.4107,48.23,91.882,-0.198,1091.8065,-0.348,1.3274,2.168,0.399,-0.732,1.209,1.7658,0.2702,1.7872,2.017,-0.209,3.217,0.015,-0.144,0.82,110.04,338.6408,1929.23,1296.1775,1166.1043,376.8672,2864.0,2082.55,2127.03,83.55,128.73,1199.05,965.24,576.04,2378.75,1.23611,1.3348,2.7715,1.0267,10.58,1328.3,0,2017,Normal,-0.5313397424287767,-1.067360421007924,-0.5879577641381162,0.23852422227933165,-0.7247613469314241,1.1356398337450142,-0.9091082725090603,-1.140811585448049,-0.8453094500696062,-0.9911585249328807,-1.0717271542705364,-0.9138154086557033,-1.13021336483253,-0.9059392678115,-1.2115574085802854,-0.9781037738257071,-1.2265954606322957,-0.7832013050699086,-1.1940344271689627,-0.873359552092055,-1.0794055238016842,0.2189190991139131,0.976658710843029,1.1186780300962664,1.1800801137768335,1.067798665827181,1.151680718082791,1.0401885891438214,0.9963404556160376,0.25495251468401925,1.1112377172407197,0.952013169633433,1.0935102042584952,0.7871516957677976,-0.3747882858873074,0.9658234930492272,-0.2729415090779497,-0.37446616514157643,-0.9696520001441086,-0.28802315777356535,-1.2285269168087984,0.7198150074729155
2017-09-19,1415,182.5779,49.48,91.793,-0.24,1090.5697,-0.36,1.3489,2.245,0.45,-0.691,1.253,1.9158,0.4087,1.9258,2.042,-0.229,3.23,0.024,-0.144,0.837,111.75,336.4309,1934.3,1299.1616,1163.5172,378.2643,2865.26,2081.3,2150.94,84.98,128.91,1206.44,989.78,567.51,2388.46,1.23611,1.4011,2.8167,1.0267,10.18,1306.66,0,2017,Normal,-0.4918834064113497,-1.0488994228676136,-0.5334924156662065,0.2288045380616001,-0.8489617051868845,1.131513299369302,-0.9169428916111043,-1.0441912250443044,-0.78112283995721,-0.9624410750135437,-1.0481508110804167,-0.8879920799007701,-1.0191404003018905,-0.8386779301702083,-1.1014663135071463,-0.9591440060195119,-1.239833318840832,-0.7717682545894975,-1.1805338288143723,-0.873359552092055,-1.0567728449840226,0.3782752706383914,0.9450082845247513,1.1279977770808929,1.1882922701813683,1.056704130082057,1.1644936437044986,1.042092932112715,0.9932102471302109,0.28196110803805774,1.1693966422941569,0.9613218580845615,1.1115986700071632,0.9178746074820777,-0.4077174540457395,0.9796430792496729,-0.2729415090779497,-0.3327606464439729,-0.9277301900909691,-0.28802315777356535,-1.3100584686676333,0.6721567314448058
2017-09-26,1476,183.3961,51.88,92.966,-0.215,1090.3654,-0.359,1.3432,2.237,0.406,-0.722,1.248,1.8988,0.4399,1.8992,2.115,-0.224,3.3,0.026,-0.139,0.822,112.28,335.0971,1938.37,1296.4306,1163.1401,379.1571,2874.43,2083.18,2077.4,82.2,129.67,1170.4,991.8,582.45,2378.9,1.23667,1.4356,2.7739,1.0496,10.17,1296.76,0,2017,Normal,-0.45798430081891245,-1.0359583770499288,-0.4289189466001398,0.35690779185260224,-0.7750329205110151,1.1308316604843096,-0.9162900066859341,-1.0698068554769251,-0.7877915786701862,-0.9872169141596383,-1.0659768266631902,-0.890926549077467,-1.031728669615363,-0.8235259176474047,-1.122594907511082,-0.9037814840254215,-1.2365238542886978,-0.7102056750795909,-1.1775336958466858,-0.8562687336492368,-1.0767428557054888,0.4276663647366218,0.9259054569654415,1.1354793096701292,1.1807766376151725,1.0550869720945477,1.1726815901614887,1.055952317052993,0.9979180806928933,0.1988907627743186,1.0563324383441186,1.000625209322658,1.0233837436767186,0.9286350101578252,-0.350043154832729,0.9660369779029933,-0.27262478508697163,-0.3110586797008761,-0.967426063327128,-0.27437361087439605,-1.3120967574641043,0.6503537308589328
2017-10-03,1308,180.8984,50.42,93.569,-0.184,1090.8633,-0.349,1.3248,2.324,0.46,-0.71,1.297,1.901,0.4375,1.9056,2.158,-0.247,3.329,0.069,-0.118,0.885,112.84,332.7105,1942.06,1298.7781,1159.2277,379.0399,2872.66,2080.61,2158.72,85.5,131.88,1171.43,997.78,581.59,2414.41,1.23333,1.471,2.8641,1.0445,9.51,1273.21,0,2017,Normal,-0.5513457719587396,-1.075463204890104,-0.49253447361533026,0.4227613826761114,-0.6833612275129373,1.1324928841790602,-0.9097611574342308,-1.1524959081015247,-0.7152690451665699,-0.9568102024803404,-1.0590764335343748,-0.8621687511458367,-1.0300995994689135,-0.8246914570722357,-1.1175113360214133,-0.8711706833987659,-1.2517473912285144,-0.6847011778540578,-1.1130308370414213,-0.7844872961894005,-0.9928688106753305,0.4798531811422993,0.8917243141756315,1.1422623207891178,1.1872368893358407,1.0383090115792117,1.1716067387672688,1.0532771685966906,0.9914823720460343,0.29074934962293497,1.1905453423135883,1.1149152175281771,1.0259048694847195,0.9604900636236524,-0.35336309441259445,1.0165759589511725,-0.2745138174617336,-0.28879057469491576,-0.8837679379555969,-0.2774134662973552,-1.446623818031182,0.5984890173440536
2017-10-10,1418,183.1964,50.92,93.29,-0.004,1090.6795,-0.359,1.321,2.362,0.44,-0.705,1.276,1.9442,0.4409,1.9438,2.122,-0.231,3.302,0.05,-0.149,0.88,112.2,334.6032,1945.35,1301.4852,1160.3784,379.2167,2873.54,2078.09,2151.29,86.82,131.71,1193.67,1004.4,586.32,2428.73,1.23722,1.5123,2.8952,1.0723,10.08,1290.4,0,2017,Normal,-0.4902162372838528,-1.0391169285651958,-0.4707483342265664,0.39229181080254827,-0.15107397784667792,1.1318796427348041,-0.9162900066859341,-1.169572995056605,-0.6835925362799325,-0.9680719475467471,-1.0562012697307017,-0.8744935216879639,-0.9981105856840894,-0.8230402762203917,-1.087168768692453,-0.8984727490396871,-1.2411571046616856,-0.7084467442364505,-1.1415321002344452,-0.8904503705348732,-0.9995254809158193,0.42021110525009664,0.9188317678579718,1.1483100461499502,1.1946867497971918,1.0432436806225096,1.1732281869455798,1.0546071859082986,0.9851718717386077,0.2823564659499737,1.244230503901376,1.1061236784354456,1.0803416053778687,0.9957543535808054,-0.3351034267233348,1.0369566463240234,-0.27231371688154676,-0.2628111188546289,-0.8549235067022201,-0.26084327399181356,-1.330441356632342,0.6363469547249784
2017-10-17,1552,184.2388,51.88,93.486,0.094,1094.3245,-0.359,1.3179,2.301,0.363,-0.737,1.216,1.8445,0.4029,1.8436,1.993,-0.255,3.141,0.065,-0.14,0.875,112.28,336.1179,1947.35,1303.7348,1166.3363,380.7973,2883.27,2082.08,2120.9,86.96,131.83,1220.21,1022.24,592.37,2436.35,1.23666,1.5463,2.8019,1.0878,10.31,1285.09,0,2017,Normal,-0.4157493495889906,-1.0226298274158991,-0.4289189466001398,0.413696958068564,0.13872685808272994,1.1440410413436917,-0.9162900066859341,-1.183504302835749,-0.7344416689663763,-1.0114296660524127,-1.0746023180742097,-0.9097071518083276,-1.0719370827754544,-0.8414946504468833,-1.1667584348275795,-0.9963051509196543,-1.257042534511929,-0.850040677109236,-1.1190311029767948,-0.8596868973378005,-1.006182151156308,0.4276663647366218,0.9405254647421274,1.1519864749407298,1.2008775835653767,1.0687935760714191,1.1877240070283737,1.0693129455014188,0.9951634972253661,0.24802810325531743,1.2499243846758383,1.112329470736198,1.145303429595682,1.0907868207765172,-0.31174803781846805,1.0478016768953309,-0.27263044087252475,-0.24142367336867832,-0.9414568004623513,-0.25160449770634963,-1.2835607143135117,0.6246526180471007
2017-10-24,1588,185.824,52.47,93.772,0.168,1092.3057,-0.361,1.3132,2.42,0.474,-0.71,1.327,1.9246,0.4626,1.9183,2.052,-0.253,3.189,0.064,-0.135,0.875,113.87,331.8879,1952.49,1305.1727,1164.2667,381.0197,2872.56,2074.51,2071.01,85.67,131.54,1214.23,1043.38,579.65,2445.61,1.23788,1.581,2.9331,1.1108,11.16,1276.52,0,2017,Normal,-0.3957433200590277,-0.9975575396742781,-0.4032113021213986,0.4449309994873425,0.35755606072330326,1.1373053948384453,-0.9175957765362748,-1.2046259630170333,-0.635244180610855,-0.9489269809338557,-1.0590764335343748,-0.8445619360856549,-1.0126241197160928,-0.812501857254211,-1.107423623846602,-0.9515600988970336,-1.255718748691075,-0.8078263368738714,-1.1205311694606384,-0.8425960788949822,-1.006182151156308,0.575839647031313,0.8799429481910096,1.1614348969330337,1.2048346425426502,1.0599182905478177,1.189763656773036,1.053126030265826,0.9762069546352001,0.19167265689676513,1.197459340396864,1.0973321393427125,1.1306662137395207,1.2033981636306288,-0.36085226044159335,1.060980808534479,-0.27194043503503684,-0.21959589812272295,-0.8197722544673972,-0.2378953457988872,-1.1103061666134877,0.605778707438926
2017-10-31,1522,187.5576,54.38,94.552,0.26,1093.5031,-0.36,1.3273,2.38,0.362,-0.754,1.226,1.8961,0.4541,1.8963,1.82,-0.292,2.995,0.064,-0.165,0.865,113.68,334.1218,1949.07,1303.4085,1161.6336,383.6411,2879.74,2078.83,2011.02,86.17,133.46,1233.63,1046.82,572.37,2452.15,1.24214,1.5997,2.8794,1.1312,10.18,1270.34,0,2017,Normal,-0.43242104086395977,-0.9701380859593691,-0.3199882496563205,0.5301147488112836,0.6296139883305024,1.141300472669524,-0.9169428916111043,-1.1412609824731825,-0.6685878741757362,-1.0119927533057331,-1.0843778750066981,-0.9038382134549338,-1.0337279829769146,-0.816629809383821,-1.1248984008423382,-1.1275067441385256,-1.2815325721977207,-0.97844262865847,-1.1205311694606384,-0.9451409895518913,-1.0194954916372856,0.5581334057508156,0.9119371050996483,1.1551482037008003,1.1999796154561313,1.0486264881163359,1.2138047441860662,1.0639777624219,0.9870249551622166,0.12390831079434829,1.217794628877087,1.1966248161547477,1.178151495948473,1.221722809771505,-0.3889559350246397,1.070288748158672,-0.26953107038938234,-0.20783280310545021,-0.8695775907473441,-0.22573592410705087,-1.3100584686676333,0.5921683494974417
2017-11-07,1477,191.847,57.2,94.913,0.416,1088.1085,-0.353,1.3155,2.315,0.326,-0.766,1.203,1.8099,0.4321,1.8188,1.696,-0.342,2.876,0.024,-0.188,0.815,113.85,335.9015,1947.15,1296.5538,1168.3403,384.7169,2887.01,2083.99,1956.22,89.11,133.27,1237.79,1077.76,595.33,2466.3,1.24424,1.6289,2.777,1.1987,9.89,1275.04,0,2017,Normal,-0.4574285777764135,-0.902294866782667,-0.19711442350369232,0.5695395353573629,1.090929604707927,1.1233016027283709,-0.9123726971349121,-1.1942898314389585,-0.722771376218668,-1.0322638944252651,-1.0912782681355135,-0.9173367716677397,-1.097557913260522,-0.8273139207781056,-1.1864572743500459,-1.221547192457254,-1.3146272177190608,-1.0830990138253116,-1.1805338288143723,-1.0237587543888547,-1.086062194042173,0.5739758321596807,0.9374261605857058,1.1516188320616523,1.18111568043178,1.0773875421466503,1.2236709995606518,1.074965519075753,0.9999464557917089,0.062006557728630264,1.3373661251407962,1.1867989783452235,1.1883339069788457,1.3865380863990453,-0.3003212690319545,1.0904274860305883,-0.26834335542321464,-0.1894647616881044,-0.9645508949385274,-0.185502543509063,-1.3691688437652885,0.6025192689675026
2017-11-14,1405,189.0565,55.7,93.827,0.422,1084.6997,-0.357,1.3179,2.373,0.396,-0.747,1.285,1.8821,0.4823,1.8902,1.822,-0.305,3.002,0.045,-0.188,0.824,113.41,335.6482,1929.14,1290.7486,1164.4609,380.0115,2866.39,2077.77,1900.37,88.53,129.68,1213.93,1055.87,590.55,2455.47,1.25028,1.6872,2.83,1.2408,11.59,1281.11,0,2017,Normal,-0.49744063683633943,-0.94643076064022,-0.2624728416699839,0.45093754591402985,1.1086725130301358,1.1119282760951807,-0.9149842368355935,-1.183504302835749,-0.67442302054959,-0.9928477866928418,-1.0803526456815558,-0.8692114771699094,-1.0440947929997741,-0.8029347211420562,-1.1297436799184286,-1.12598996271403,-1.290137180033269,-0.9722863707074796,-1.1490324326536618,-1.0237587543888547,-1.0740801876092931,0.5329719049837917,0.9337983706466043,1.1185125908006817,1.1651399388816959,1.0607510990367452,1.180517366878393,1.0438007952514838,0.9843705383662357,-0.0010812690728362118,1.3137771905037379,1.001142358681055,1.1299319052517536,1.269931544531661,-0.31877395646422985,1.07501387958869,-0.26492726094909413,-0.15279158310484214,-0.9153947902302001,-0.1604088350175774,-1.0226597483652402,0.6158873713469215
2017-11-21,1396,189.8287,56.83,93.952,0.557,1089.6534,-0.359,1.3239,2.357,0.349,-0.724,1.196,1.804,0.4806,1.8159,1.771,-0.383,2.945,0.028,-0.205,0.807,112.43,337.9785,1938.94,1296.6839,1161.9311,381.1388,2878.97,2077.7,2027.68,91.96,130.98,1229.23,1050.07,601.19,2476.15,1.29418,1.7715,2.7577,1.2714,9.73,1282.39,0,2017,Normal,-0.5024421442188302,-0.9342172730083252,-0.21323616665137776,0.46458878779286655,1.5078879502798304,1.128456100591435,-0.9162900066859341,-1.1565404813277274,-0.6877604979755426,-1.0193128875988975,-1.0671268921846595,-0.9214450285151156,-1.1019267831987272,-0.8037603115679782,-1.188760767681302,-1.1646678890386684,-1.34176482704656,-1.022415899736975,-1.174533562878999,-1.0818675370944364,-1.0967128664269548,0.4416449762738573,0.9671731787598598,1.1365270918755017,1.1814737118476946,1.049902288968323,1.1908559332325201,1.062813997274243,0.9841952466910289,0.1427273474015539,1.4532772694780653,1.0683717752725357,1.1673816381278856,1.2390353388290196,-0.2776993551505461,1.1044463247612153,-0.24009836237063567,-0.09976329914997069,-0.9824511368417488,-0.14216970247982283,-1.4017814645088225,0.6187063451600449
2017-11-28,1506,191.2129,57.99,93.27,0.556,1094.2097,-0.359,1.333,2.329,0.338,-0.705,1.177,1.798,0.4691,1.8135,1.773,-0.355,2.943,0.035,-0.175,0.839,111.25,339.4404,1942.62,1302.7518,1155.4584,381.1313,2886.61,2081.14,2040.39,90.35,130.64,1235.82,1050.74,607.16,2502.32,1.34676,1.746,2.7577,1.2765,10.03,1294.56,0,2017,Normal,-0.4413126095439433,-0.9123240982089617,-0.16269232326944547,0.3901076121019333,1.5049307988927958,1.1436580156755713,-0.9162900066859341,-1.1156453520405618,-0.7111010834709595,-1.025506847385421,-1.0562012697307017,-0.932596011386564,-1.1063697017799528,-0.8093451879786269,-1.190667106989928,-1.1631511076141727,-1.3232318255546094,-1.024174830580115,-1.1640330974920954,-0.9793226264375274,-1.054110176887827,0.3316798988476081,0.9881106683452213,1.143291720850536,1.1981723961568926,1.0221447219946977,1.19078715008016,1.0743609657522946,0.9928095804440242,0.15708448757427798,1.3877976405717483,1.050788697087071,1.1835119479091738,1.2426043832808769,-0.2546527978345042,1.1416923155815717,-0.2103602419320174,-0.11580388326443362,-0.9824511368417488,-0.13912984705686382,-1.3406328006146966,0.6455086196176276
2017-12-05,1666,187.468,57.62,93.379,0.806,1094.6441,-0.291,1.3436,2.352,0.318,-0.736,1.136,1.8014,0.4881,1.8208,1.7,-0.366,2.866,0.041,-0.138,0.839,112.72,341.0929,1946.79,1304.246,1165.2876,382.1182,2892.76,2080.07,1983.33,85.94,130.51,1206.87,1061.03,595.2,2502.26,1.39181,1.8184,2.7315,1.2893,11.33,1264.1,0,2017,Normal,-0.35239692274410794,-0.9715552427734302,-0.1788140664171309,0.4020114950202799,2.244218645651489,1.1451073741270663,-0.8718938317743515,-1.0680092673763906,-0.691928459671153,-1.0367685924518277,-1.074027285313475,-0.9566586586354793,-1.1038520479172584,-0.8001180008653811,-1.1848686582595245,-1.2185136296082628,-1.330512647569304,-1.0918936680410125,-1.1550326985890353,-0.8528505699606732,-1.054110176887827,0.46867029191251086,1.0117779517023655,1.1509570748793116,1.2022843910966254,1.0642963244630894,1.199838095822099,1.083655973100464,0.9901301219801573,0.09262985199161587,1.2084403961761843,1.0440657554279231,1.1126511788396294,1.297418513742977,-0.30082312036379455,1.1416069216400655,-0.1848809280149433,-0.07026120522964485,-1.0067509470937896,-0.1315004059953195,-1.075655257073483,0.5784258521584673
2017-12-12,1743,183.4141,57.14,94.101,0.812,1092.9794,-0.329,1.3315,2.402,0.312,-0.743,1.145,1.777,0.4636,1.7958,1.7,-0.372,2.879,0.042,-0.155,0.81,113.63,339.1945,1947.37,1302.0599,1163.2067,381.5479,2887.4,2078.37,1960.66,86.56,132.31,1224.49,1075.65,604.4,2535.23,1.45951,1.8271,2.7762,1.325,9.92,1239.21,0,2017,Normal,-0.30960624847168716,-1.0356736803685327,-0.19972876023034408,0.48086106811243995,2.261961553973698,1.1395531682932623,-0.8967034589308241,-1.1223863074175675,-0.6502488427150512,-1.0401471159717497,-1.0780525146386173,-0.9513766141174247,-1.1219199168142424,-0.8120162158271981,-1.204726359391043,-1.2185136296082628,-1.3344840050318652,-1.0804606175606013,-1.153532632105192,-0.9109593526662549,-1.0927188642826615,0.5534738685717362,0.9845888620048147,1.1520232392286376,1.1962683074814802,1.0553725799491431,1.1946078249166094,1.0755549585661244,0.9858730384394322,0.06702195523979435,1.2336561538916606,1.137152639939206,1.1557795640211623,1.3752982598417054,-0.26530748764895584,1.1885308924978089,-0.14659125981991736,-0.06478853535529873,-0.9652928738775214,-0.11022141803460593,-1.363053977375876,0.5236100254329752
