,GTITL30YR,GTITL10YR,GTITL2YR,yield_dispersion_26w,yield_dispersion_12w,VIX,MXUS_vol_12w,MXUS_vol_26w,MXEU_vol_12w,MXEU_vol_26w,VIX_logret_104w,VIX_logret_26w,VIX_logret_52w,MXUS_logret_4w,MXUS_roc_4w,bond_equity_ratio_zscore,gold_equity_ratio_zscore,bond_equity_ratio,MXUS_st_lt_divergence,gold_equity_ratio,neg_thresh_1.5sd_26w_pct,neg_thresh_1.5sd_26w_count,neg_thresh_2.0sd_26w_pct,neg_thresh_2.0sd_26w_count,neg_thresh_1.5sd_12w_pct,vix_zscore_52w,vix_percentile_52w,negative_weeks_count_12w,commcurr_avg_change_26w,negative_weeks_pct_12w,Y,pre_crisis
2011-12-03,6.807428571428571,6.429,6.149285714285714,0.5249381836472874,0.1866719607655756,29.205714285714286,0.2651124451429408,0.2489244209671181,0.2913471033721169,0.2789524745172927,0.2416935808145731,0.5463465851680602,0.3684140038968678,-0.0166178099230893,-1.6477234160912704,1.223320058491661,0.9495488856969764,0.0004160895021498,-0.0183614120874111,1.464198578073694,19.047619047619047,8.0,7.82312925170068,3.2857142857142856,3.4013605442176873,0.7414261931444016,0.7005494505494505,5.0,0.0167354830455193,41.66666666666667,1,1
2011-12-04,6.724285714285714,6.234,5.932857142857143,0.5270310394035548,0.1877382235011927,28.847142857142856,0.2680893139746748,0.2496509197013192,0.2929283445009696,0.2798295717556931,0.2183902553200725,0.5117588960779162,0.3946161941110198,-0.0158742705024068,-1.5746219632677876,1.1508147283526289,0.8932140688231449,0.0004101439404668,-0.0178010623158097,1.4547049633873792,16.666666666666668,7.0,6.802721088435374,2.857142857142857,3.0612244897959187,0.6923002091620886,0.6978021978021978,5.0,0.0188072601414684,41.66666666666667,1,1
2011-12-05,6.641142857142857,6.039,5.716428571428572,0.5291238951598223,0.1888044862368098,28.488571428571426,0.2710661828064087,0.2503774184355203,0.2945095856298223,0.2807066689940934,0.1950869298255718,0.4771712069877722,0.4208183843251718,-0.0151307310817243,-1.5015205104443048,1.078309398213597,0.8368792519493136,0.0004041983787839,-0.0172407125442082,1.445211348701064,14.285714285714286,6.0,5.782312925170068,2.428571428571429,2.7210884353741496,0.6431742251797756,0.695054945054945,5.0,0.0208790372374175,41.66666666666667,1,1
2011-12-06,6.558,5.844,5.5,0.5312167509160897,0.1898707489724269,28.13,0.2740430516381427,0.2511039171697214,0.296090826758675,0.2815837662324938,0.1717836043310712,0.4425835178976282,0.4470205745393237,-0.0143871916610418,-1.4284190576208222,1.0058040680745648,0.7805444350754821,0.000398252817101,-0.0166803627726067,1.4357177340147491,11.904761904761903,5.0,4.761904761904762,2.0,2.380952380952381,0.5940482411974626,0.6923076923076923,5.0,0.0229508143333666,41.66666666666667,1,1
2011-12-07,6.614428571428571,5.959857142857143,5.517,0.5352216172260467,0.1896567637762199,27.74142857142857,0.2747194128382386,0.2514949761033714,0.2955904014572491,0.2816830940847453,0.171179530380583,0.4265615756501457,0.4355427602942715,-0.0161829685099703,-1.6043237051069406,1.0562246558136343,0.7628354286128125,0.0004035031292531,-0.0179887581047901,1.4331495834757644,13.265306122448978,5.571428571428571,4.761904761904762,2.0,2.380952380952381,0.5419483293461024,0.6868131868131868,5.142857142857143,0.0220805760263162,42.85714285714286,1,1
2011-12-08,6.670857142857143,6.075714285714286,5.534,0.5392264835360037,0.1894427785800128,27.352857142857143,0.2753957740383345,0.2518860350370215,0.2950899761558232,0.2817824219369967,0.1705754564300948,0.4105396334026631,0.4240649460492192,-0.0179787453588988,-1.7802283525930591,1.1066452435527037,0.7451264221501428,0.0004087534414053,-0.0192971534369735,1.4305814329367796,14.625850340136052,6.142857142857142,4.761904761904762,2.0,2.380952380952381,0.4898484174947422,0.6813186813186813,5.285714285714286,0.0212103377192657,44.04761904761905,1,1
2011-12-09,6.727285714285714,6.191571428571429,5.551,0.5432313498459607,0.1892287933838057,26.964285714285715,0.2760721352384304,0.2522770939706715,0.2945895508543973,0.2818817497892482,0.1699713824796065,0.3945176911551805,0.412587131804167,-0.0197745222078273,-1.9561330000791777,1.1570658312917732,0.7274174156874732,0.0004140037535574,-0.0206055487691568,1.428013282397795,15.986394557823129,6.714285714285714,4.761904761904762,2.0,2.380952380952381,0.4377485056433821,0.6758241758241759,5.428571428571429,0.0203400994122153,45.23809523809524,1,1
2011-12-10,6.783714285714286,6.307428571428572,5.568,0.5472362161559178,0.1890148081875987,26.575714285714284,0.2767484964385263,0.2526681529043215,0.2940891255529714,0.2819810776414996,0.1693673085291183,0.378495748907698,0.4011093175591148,-0.0215702990567559,-2.132037647565296,1.2074864190308423,0.7097084092248035,0.0004192540657096,-0.0219139441013402,1.4254451318588104,17.346938775510203,7.285714285714286,4.761904761904762,2.0,2.380952380952381,0.3856485937920219,0.6703296703296703,5.571428571428571,0.0194698611051648,46.42857142857143,1,1
2011-12-11,6.840142857142857,6.423285714285715,5.585,0.5512410824658748,0.1888008229913916,26.187142857142856,0.2774248576386222,0.2530592118379715,0.2935887002515455,0.2820804054937511,0.1687632345786301,0.3624738066602154,0.3896315033140625,-0.0233660759056844,-2.307942295051414,1.257907006769912,0.6919994027621339,0.0004245043778617,-0.0232223394335236,1.4228769813198257,18.70748299319728,7.857142857142857,4.761904761904762,2.0,2.380952380952381,0.3335486819406617,0.6648351648351648,5.714285714285714,0.0185996227981144,47.61904761904762,1,1
2011-12-12,6.896571428571429,6.539142857142857,5.601999999999999,0.5552459487758318,0.1885868377951845,25.798571428571428,0.2781012188387181,0.2534502707716216,0.2930882749501196,0.2821797333460025,0.1681591606281419,0.3464518644127328,0.3781536890690102,-0.0251618527546129,-2.4838469425375327,1.3083275945089814,0.6742903962994642,0.0004297546900138,-0.024530734765707,1.420308830780841,20.068027210884352,8.428571428571429,4.761904761904762,2.0,2.380952380952381,0.2814487700893016,0.6593406593406593,5.857142857142857,0.0177293844910639,48.80952380952381,1,1
2011-12-13,6.953,6.655,5.619,0.5592508150857888,0.1883728525989775,25.41,0.278777580038814,0.2538413297052715,0.2925878496486937,0.2822790611982539,0.1675550866776537,0.3304299221652503,0.366675874823958,-0.0269576296035414,-2.6597515900236512,1.358748182248051,0.6565813898367946,0.000435005002166,-0.0258391300978904,1.4177406802418562,21.428571428571427,9.0,4.761904761904762,2.0,2.380952380952381,0.2293488582379414,0.6538461538461539,6.0,0.0168591461840135,50.0,1,1
2011-12-14,6.905857142857143,6.643,5.511714285714286,0.5604773698297052,0.1849229146859257,25.097142857142856,0.2780131100512719,0.2539299791298333,0.2925875021274288,0.282315951931576,0.1682686928172901,0.3129357474365623,0.363187869805998,-0.0169776496934614,-1.6535608801808013,1.356554838916499,0.6117562696927116,0.000435562579948,-0.0158810054046577,1.410103834304295,21.088435374149658,8.857142857142858,5.1020408163265305,2.142857142857143,3.061224489795918,0.1868127738906357,0.6456043956043956,5.857142857142857,0.0170090166146254,48.80952380952381,1,1
2011-12-15,6.858714285714286,6.631,5.404428571428571,0.5617039245736215,0.181472976772874,24.784285714285716,0.2772486400637297,0.254018628554395,0.2925871546061638,0.2823528426648982,0.1689822989569266,0.2954415727078742,0.359699864788038,-0.0069976697833815,-0.6473701703379513,1.3543614955849468,0.5669311495486286,0.0004361201577299,-0.0059228807114251,1.4024669883667338,20.74829931972789,8.714285714285714,5.442176870748299,2.2857142857142856,3.741496598639455,0.1442766895433301,0.6373626373626373,5.714285714285714,0.0171588870452373,47.61904761904762,1,1
2011-12-16,6.811571428571429,6.619,5.297142857142857,0.5629304793175379,0.1780230388598223,24.47142857142857,0.2764841700761875,0.2541072779789567,0.2925868070848989,0.2823897333982202,0.169695905096563,0.2779473979791861,0.356211859770078,0.0029823101266984,0.3588205395048987,1.3521681522533948,0.5221060294045454,0.0004366777355119,0.0040352439818074,1.3948301424291727,20.40816326530612,8.571428571428571,5.782312925170068,2.4285714285714284,4.421768707482993,0.1017406051960245,0.6291208791208791,5.571428571428571,0.0173087574758492,46.42857142857143,1,1
2011-12-17,6.764428571428572,6.607,5.189857142857143,0.5641570340614542,0.1745731009467705,24.158571428571427,0.2757197000886454,0.2541959274035184,0.2925864595636339,0.2824266241315423,0.1704095112361995,0.2604532232504981,0.352723854752118,0.0129622900367784,1.3650112493477486,1.3499748089218426,0.4772809092604624,0.0004372353132939,0.01399336867504,1.3871932964916116,20.068027210884352,8.428571428571429,6.122448979591836,2.571428571428571,5.1020408163265305,0.0592045208487189,0.6208791208791209,5.428571428571429,0.017458627906461,45.23809523809524,1,1
2011-12-18,6.7172857142857145,6.595,5.082571428571429,0.5653835888053707,0.1711231630337188,23.845714285714283,0.2749552301011032,0.2542845768280801,0.292586112042369,0.2824635148648644,0.1711231173758359,0.24295904852181,0.349235849734158,0.0229422699468584,2.371201959190598,1.3477814655902909,0.4324557891163794,0.0004377928910759,0.0239514933682726,1.3795564505540503,19.727891156462583,8.285714285714286,6.462585034013605,2.7142857142857144,5.782312925170068,0.0166684365014132,0.6126373626373627,5.285714285714286,0.0176084983370729,44.04761904761905,1,1
2011-12-19,6.670142857142857,6.583,4.9752857142857145,0.566610143549287,0.1676732251206671,23.532857142857143,0.274190760113561,0.2543732262526418,0.2925857645211041,0.2825004055981865,0.1718367235154723,0.225464873793122,0.3457478447161979,0.0329222498569384,3.3773926690334486,1.3455881222587385,0.3876306689722963,0.0004383504688579,0.0339096180615053,1.3719196046164892,19.387755102040817,8.142857142857142,6.802721088435374,2.857142857142857,6.462585034013605,-0.0258676478458923,0.6043956043956044,5.142857142857143,0.0177583687676848,42.85714285714286,1,1
2011-12-20,6.623,6.571,4.868,0.5678366982932034,0.1642232872076153,23.22,0.2734262901260189,0.2544618756772036,0.2925854169998391,0.2825372963315086,0.1725503296551088,0.2079706990644339,0.342259839698238,0.0429022297670184,4.383583378876299,1.3433947789271865,0.3428055488282133,0.0004389080466399,0.0438677427547379,1.364282758678928,19.047619047619047,8.0,7.142857142857142,3.0,7.142857142857142,-0.0684037321931979,0.5961538461538461,5.0,0.0179082391982967,41.66666666666667,1,1
2011-12-21,6.643571428571429,6.624142857142857,4.881571428571429,0.5670523758389984,0.1678667529465307,23.032857142857143,0.2699690694689778,0.2546951445436354,0.2881070534753475,0.2826127831587471,0.160858997563198,0.1973458272766322,0.3253084437555082,0.0447929938268298,4.5822599835593,1.2971734099745025,0.3037569299861585,0.0004352006731302,0.045562744657131,1.3576050339878167,19.047619047619047,8.0,6.802721088435374,2.857142857142857,6.802721088435374,-0.0943515155637696,0.5934065934065934,4.857142857142857,0.0194802776913667,40.47619047619048,1,1
2011-12-22,6.664142857142857,6.677285714285714,4.895142857142857,0.5662680533847935,0.1715102186854462,22.845714285714283,0.2665118488119367,0.2549284134100672,0.2836286899508559,0.2826882699859856,0.1491676654712871,0.1867209554888305,0.3083570478127785,0.0466837578866411,4.780936588242302,1.2509520410218182,0.2647083111441037,0.0004314932996205,0.0472577465595242,1.3509273092967051,19.047619047619047,8.0,6.462585034013605,2.7142857142857144,6.462585034013605,-0.1202992989343413,0.5906593406593407,4.714285714285714,0.0210523161844367,39.285714285714285,1,1
2011-12-23,6.684714285714286,6.730428571428571,4.908714285714286,0.5654837309305885,0.1751536844243616,22.658571428571427,0.2630546281548955,0.255161682276499,0.2791503264263643,0.2827637568132241,0.1374763333793763,0.1760960837010288,0.2914056518700488,0.0485745219464524,4.979613192925303,1.2047306720691342,0.2256596923020489,0.0004277859261109,0.0489527484619173,1.3442495846055935,19.047619047619047,8.0,6.122448979591836,2.5714285714285716,6.122448979591836,-0.146247082304913,0.5879120879120879,4.571428571428571,0.0226243546775067,38.095238095238095,1,1
2011-12-24,6.705285714285715,6.783571428571428,4.922285714285715,0.5646994084763836,0.178797150163277,22.47142857142857,0.2595974074978545,0.2553949511429308,0.2746719629018728,0.2828392436404625,0.1257850012874655,0.1654712119132271,0.2744542559273191,0.0504652860062638,5.178289797608304,1.1585093031164502,0.1866110734599941,0.0004240785526012,0.0506477503643105,1.337571859914482,19.047619047619047,8.0,5.782312925170068,2.428571428571429,5.782312925170068,-0.1721948656754847,0.5851648351648351,4.428571428571429,0.0241963931705767,36.904761904761905,1,1
2011-12-25,6.725857142857143,6.836714285714286,4.935857142857143,0.5639150860221785,0.1824406159021924,22.284285714285716,0.2561401868408134,0.2556282200093627,0.2701935993773812,0.282914730467701,0.1140936691955546,0.1548463401254254,0.2575028599845893,0.0523560500660751,5.3769664022913055,1.112287934163766,0.1475624546179393,0.0004203711790916,0.0523427522667036,1.3308941352233707,19.047619047619047,8.0,5.442176870748299,2.2857142857142856,5.442176870748299,-0.1981426490460563,0.5824175824175823,4.285714285714286,0.0257684316636466,35.714285714285715,1,1
2011-12-26,6.746428571428572,6.889857142857142,4.949428571428571,0.5631307635679736,0.1860840816411079,22.097142857142856,0.2526829661837723,0.2558614888757945,0.2657152358528896,0.2829902172949395,0.1024023371036438,0.1442214683376237,0.2405514640418596,0.0542468141258865,5.575643006974307,1.066066565211082,0.1085138357758845,0.0004166638055819,0.0540377541690968,1.3242164105322591,19.047619047619047,8.0,5.1020408163265305,2.142857142857143,5.1020408163265305,-0.224090432416628,0.5796703296703296,4.142857142857143,0.0273404701567166,34.52380952380952,1,1
2011-12-27,6.767,6.943,4.963,0.5623464411137686,0.1897275473800233,21.91,0.2492257455267311,0.2560947577422263,0.261236872328398,0.2830657041221779,0.0907110050117329,0.133596596549822,0.2236000680991298,0.0561375781856978,5.774319611657308,1.019845196258398,0.0694652169338297,0.0004129564320722,0.0557327560714899,1.3175386858411475,19.047619047619047,8.0,4.761904761904762,2.0,4.761904761904762,-0.2500382157871997,0.5769230769230769,4.0,0.0289125086497866,33.33333333333333,1,1
2011-12-28,6.758285714285715,6.934714285714286,4.905,0.5689125301612501,0.193069932509173,22.06142857142857,0.2446784181202289,0.2555182553048654,0.2546877933032042,0.2830112750627962,0.1022518038993734,0.1656338410687604,0.2314956150655057,0.0500899950251641,5.147991353924513,1.0269847907291283,0.0629700641556047,0.000414166321498,0.0496888365615186,1.3168502451061488,18.70748299319728,7.857142857142857,4.761904761904762,2.0,4.081632653061225,-0.2324785592386692,0.5769230769230769,4.0,0.0275944929678388,33.33333333333333,1,1
2011-12-29,6.7495714285714286,6.926428571428571,4.847,0.5754786192087316,0.1964123176383228,22.212857142857143,0.2401310907137267,0.2549417528675046,0.2481387142780103,0.2829568460034145,0.1137926027870138,0.1976710855876989,0.2393911620318816,0.0440424118646303,4.521663096191718,1.034124385199859,0.0564749113773798,0.0004153762109238,0.0436449170515473,1.3161618043711498,18.36734693877551,7.714285714285714,4.761904761904762,2.0,3.4013605442176873,-0.2149189026901387,0.5769230769230769,4.0,0.0262764772858911,33.33333333333333,1,1
2011-12-30,6.740857142857143,6.918142857142857,4.789000000000001,0.582044708256213,0.1997547027674725,22.36428571428571,0.2355837633072245,0.2543652504301437,0.2415896352528165,0.2829024169440327,0.1253334016746542,0.2297083301066373,0.2472867089982574,0.0379948287040966,3.8953348384589224,1.0412639796705894,0.0499797585991548,0.0004165861003496,0.037600997541576,1.3154733636361509,18.02721088435374,7.571428571428571,4.761904761904762,2.0,2.7210884353741496,-0.1973592461416082,0.5769230769230769,4.0,0.0249584616039433,33.33333333333333,1,1
2011-12-31,6.732142857142858,6.909857142857143,4.731,0.5886107973036946,0.2030970878966223,22.515714285714285,0.2310364359007223,0.2537887479927828,0.2350405562276227,0.282847987884651,0.1368742005622946,0.2617455746255758,0.2551822559646333,0.0319472455435628,3.2690065807261273,1.04840357414132,0.0434846058209298,0.0004177959897754,0.0315570780316046,1.3147849229011517,17.687074829931973,7.428571428571429,4.761904761904762,2.0,2.0408163265306123,-0.1797995895930777,0.5769230769230769,4.0,0.0236404459219956,33.33333333333333,1,1
2012-01-01,6.723428571428572,6.901571428571429,4.673,0.595176886351176,0.2064394730257721,22.667142857142856,0.2264891084942201,0.2532122455554219,0.2284914772024289,0.2827935588252692,0.148414999449935,0.2937828191445143,0.2630778029310092,0.0258996623830291,2.642678322993332,1.0555431686120504,0.0369894530427049,0.0004190058792012,0.0255131585216333,1.3140964821661527,17.346938775510203,7.285714285714286,4.761904761904762,2.0,1.360544217687075,-0.1622399330445472,0.5769230769230769,4.0,0.0223224302400478,33.33333333333333,1,1
2012-01-02,6.714714285714286,6.893285714285714,4.615,0.6017429753986575,0.2097818581549218,22.818571428571428,0.2219417810877179,0.2526357431180611,0.2219423981772351,0.2827391297658875,0.1599557983375754,0.3258200636634527,0.2709733498973851,0.0198520792224954,2.0163500652605366,1.062682763082781,0.0304943002644799,0.000420215768627,0.019469239011662,1.3134080414311535,17.006802721088434,7.142857142857143,4.761904761904762,2.0,0.6802721088435373,-0.1446802764960167,0.5769230769230769,4.0,0.0210044145581,33.33333333333333,1,1
2012-01-03,6.706,6.885,4.557,0.608309064446139,0.2131242432840716,22.97,0.2173944536812157,0.2520592406807002,0.2153933191520413,0.2826847007065057,0.1714965972252159,0.3578573081823912,0.2788688968637609,0.0138044960619616,1.3900218075277415,1.0698223575535115,0.0239991474862549,0.0004214256580527,0.0134253195016907,1.3127196006961548,16.666666666666664,7.0,4.761904761904762,2.0,0.0,-0.1271206199474862,0.5769230769230769,4.0,0.0196863988761523,33.33333333333333,1,1
2012-01-04,6.753857142857143,6.915285714285714,4.608142857142857,0.587426509767871,0.2099852255300279,22.644285714285715,0.216856970833528,0.2519837774845722,0.2154189132906398,0.2823779151406221,0.1649235707257495,0.3125118977554391,0.2680203060171869,0.0194740476973095,1.976416897182379,1.049640997853546,0.0301679738210377,0.0004200390112612,0.0189924413704709,1.3143233316258676,14.965986394557822,6.285714285714286,4.081632653061225,1.7142857142857144,0.3401360544217687,-0.171528874820805,0.5659340659340659,4.0,0.0196693940704948,33.33333333333333,1,1
2012-01-05,6.8017142857142865,6.945571428571428,4.659285714285715,0.5665439550896031,0.2068462077759842,22.318571428571428,0.2163194879858402,0.2519083142884441,0.2154445074292383,0.2820711295747386,0.1583505442262831,0.2671664873284869,0.2571717151706129,0.0251435993326574,2.5628119868370165,1.02945963815358,0.0363368001558204,0.0004186523644697,0.0245595632392512,1.3159270625555803,13.265306122448978,5.571428571428571,3.4013605442176873,1.4285714285714286,0.6802721088435374,-0.2159371296941238,0.5549450549450549,4.0,0.0196523892648372,33.33333333333333,1,1
2012-01-06,6.849571428571429,6.9758571428571425,4.710428571428571,0.5456614004113353,0.2037071900219405,21.992857142857144,0.2157820051381525,0.2518328510923161,0.2154701015678368,0.281764344008855,0.1517775177268168,0.2218210769015348,0.2463231243240389,0.0308131509680054,3.1492070764916544,1.0092782784536145,0.0425056264906031,0.0004172657176782,0.0301266851080314,1.3175307934852931,11.564625850340136,4.857142857142858,2.7210884353741496,1.1428571428571428,1.020408163265306,-0.2603453845674426,0.5439560439560439,4.0,0.0196353844591797,33.33333333333333,1,1
2012-01-07,6.897428571428572,7.006142857142858,4.761571428571429,0.5247788457330673,0.2005681722678968,21.667142857142856,0.2152445222904647,0.2517573878961881,0.2154956957064353,0.2814575584429715,0.1452044912273504,0.1764756664745826,0.235474533477465,0.0364827026033533,3.735602166146292,0.9890969187536488,0.0486744528253859,0.0004158790708866,0.0356938069768116,1.319134524415006,9.863945578231291,4.142857142857142,2.0408163265306123,0.8571428571428572,1.3605442176870748,-0.3047536394407614,0.532967032967033,4.0,0.0196183796535222,33.33333333333333,1,1
2012-01-08,6.945285714285714,7.036428571428572,4.812714285714286,0.5038962910547994,0.1974291545138531,21.341428571428573,0.214707039442777,0.2516819247000601,0.2155212898450338,0.2811507728770879,0.138631464727884,0.1311302560476304,0.224625942630891,0.0421522542387012,4.321997255800929,0.9689155590536832,0.0548432791601686,0.0004144924240951,0.0412609288455919,1.320738255344719,8.16326530612245,3.4285714285714284,1.360544217687075,0.5714285714285716,1.7006802721088434,-0.3491618943140802,0.521978021978022,4.0,0.0196013748478647,33.33333333333333,1,1
2012-01-09,6.993142857142858,7.066714285714286,4.863857142857143,0.4830137363765314,0.1942901367598094,21.01571428571429,0.2141695565950892,0.251606461503932,0.2155468839836323,0.2808439873112043,0.1320584382284176,0.0857848456206783,0.213777351784317,0.0478218058740491,4.908392345455567,0.9487341993537176,0.0610121054949513,0.0004131057773036,0.0468280507143721,1.3223419862744314,6.462585034013607,2.7142857142857144,0.6802721088435373,0.2857142857142858,2.0408163265306123,-0.3935701491873991,0.510989010989011,4.0,0.0195843700422072,33.33333333333333,1,1
2012-01-10,7.041,7.097,4.915,0.4621311816982635,0.1911511190057657,20.69,0.2136320737474015,0.251530998307804,0.2155724781222308,0.2805372017453207,0.1254854117289513,0.0404394351937261,0.202928760937743,0.053491357509397,5.494787435110204,0.928552839653752,0.0671809318297341,0.0004117191305121,0.0523951725831523,1.3239457172041442,4.761904761904762,2.0,0.0,0.0,2.380952380952381,-0.4379784040607178,0.5,4.0,0.0195673652365497,33.33333333333333,1,1
2012-01-11,7.036142857142857,7.009142857142858,4.788571428571428,0.454605294732525,0.1864862883765104,20.90571428571429,0.2136440161901939,0.2514682676350116,0.2151770185168753,0.2805005924022943,0.1408918381421301,0.0553282747514465,0.2218906171380534,0.0519254575672183,5.330495226598402,0.9591956584464486,0.077256447342399,0.000415160532231,0.0510010832585166,1.326327330202136,5.782312925170068,2.4285714285714284,0.6802721088435374,0.2857142857142857,2.7210884353741496,-0.4122522888404343,0.5082417582417582,4.0,0.018651182902216,33.33333333333333,1,1
2012-01-12,7.031285714285715,6.921285714285714,4.662142857142857,0.4470794077667865,0.181821457747255,21.121428571428577,0.2136559586329863,0.2514055369622192,0.2147815589115196,0.2804639830592679,0.1562982645553089,0.0702171143091668,0.2408524733383639,0.0503595576250396,5.1662030180866,0.9898384772391452,0.0873319628550639,0.00041860193395,0.0496069939338809,1.328708943200128,6.802721088435374,2.857142857142857,1.3605442176870748,0.5714285714285714,3.061224489795918,-0.3865261736201508,0.5164835164835165,4.0,0.0177350005678823,33.33333333333333,1,1
2012-01-13,7.026428571428571,6.833428571428572,4.535714285714286,0.439553520801048,0.1771566271179997,21.337142857142855,0.2136679010757787,0.2513428062894267,0.2143860993061641,0.2804273737162415,0.1717046909684877,0.0851059538668871,0.2598143295386743,0.0487936576828609,5.001910809574797,1.020481296031842,0.0974074783677289,0.000422043335669,0.0482129046092451,1.33109055619812,7.82312925170068,3.2857142857142856,2.0408163265306123,0.8571428571428571,3.4013605442176873,-0.3608000583998672,0.5247252747252747,4.0,0.0168188182335487,33.33333333333333,1,1
2012-01-14,7.021571428571429,6.745571428571429,4.409285714285715,0.4320276338353095,0.1724917964887444,21.552857142857142,0.2136798435185711,0.2512800756166343,0.2139906397008085,0.2803907643732152,0.1871111173816665,0.0999947934246074,0.2787761857389847,0.0472277577406822,4.837618601062995,1.0511241148245387,0.1074829938803938,0.000425484737388,0.0468188152846094,1.333472169196112,8.843537414965986,3.7142857142857144,2.7210884353741496,1.1428571428571428,3.741496598639456,-0.3350739431795837,0.532967032967033,4.0,0.015902635899215,33.33333333333333,1,1
2012-01-15,7.0167142857142855,6.657714285714286,4.282857142857143,0.424501746869571,0.167826965859489,21.768571428571427,0.2136917859613635,0.2512173449438419,0.2135951800954529,0.2803541550301888,0.2025175437948453,0.1148836329823277,0.2977380419392952,0.0456618577985035,4.673326392551193,1.0817669336172355,0.1175585093930588,0.000428926139107,0.0454247259599737,1.335853782194104,9.863945578231291,4.142857142857142,3.401360544217687,1.4285714285714284,4.081632653061225,-0.3093478279593001,0.5412087912087912,4.0,0.0149864535648813,33.33333333333333,1,1
2012-01-16,7.011857142857143,6.569857142857143,4.156428571428572,0.4169758599038325,0.1631621352302337,21.984285714285715,0.2137037284041559,0.2511546142710494,0.2131997204900973,0.2803175456871624,0.2179239702080241,0.1297724725400481,0.3166998981396056,0.0440959578563248,4.509034184039391,1.112409752409932,0.1276340249057237,0.000432367540826,0.0440306366353379,1.3382353951920958,10.884353741496597,4.571428571428571,4.081632653061225,1.7142857142857142,4.421768707482993,-0.2836217127390166,0.5494505494505495,4.0,0.0140702712305477,33.33333333333333,1,1
2012-01-17,7.007,6.482,4.03,0.409449972938094,0.1584973046009783,22.2,0.2137156708469483,0.251091883598257,0.2128042608847417,0.280280936344136,0.2333303966212029,0.1446613120977684,0.3356617543399161,0.0425300579141461,4.3447419755275885,1.143052571202629,0.1377095404183887,0.0004358089425449,0.0426365473107022,1.3406170081900877,11.904761904761903,5.0,4.761904761904762,2.0,4.761904761904762,-0.2578955975187331,0.5576923076923077,4.0,0.013154088896214,33.33333333333333,1,1
2012-01-18,6.966571428571428,6.434714285714286,3.965428571428572,0.4083141731791832,0.1547784611969774,21.73,0.2135624950247438,0.2512436882191707,0.2116694232149527,0.280072685790996,0.1627087725938648,0.1143560148681889,0.2980472642800565,0.0421089001614936,4.300861092986526,1.0632109661059834,0.123280976394313,0.0004287416041105,0.0419803302708591,1.338758250033054,11.564625850340136,4.857142857142857,4.081632653061225,1.7142857142857144,5.442176870748299,-0.3212544017338957,0.5274725274725275,3.857142857142857,0.0128581278427918,32.14285714285714,1,1
2012-01-19,6.926142857142857,6.387428571428572,3.900857142857143,0.4071783734202724,0.1510596177929766,21.26,0.2134093192025393,0.2513954928400845,0.2105345855451636,0.2798644352378559,0.0920871485665268,0.0840507176386094,0.260432774220197,0.0416877424088411,4.256980210445465,0.9833693610093378,0.1088524123702372,0.0004216742656761,0.041324113231016,1.33689949187602,11.224489795918366,4.714285714285714,3.4013605442176873,1.4285714285714286,6.122448979591836,-0.3846132059490584,0.4972527472527472,3.7142857142857144,0.0125621667893696,30.95238095238095,1,1
2012-01-20,6.885714285714285,6.340142857142857,3.8362857142857143,0.4060425736613616,0.1473407743889757,20.79,0.2132561433803347,0.2515472974609983,0.2093997478753746,0.2796561846847159,0.0214655245391887,0.0537454204090299,0.2228182841603374,0.0412665846561887,4.213099327904403,0.9035277559126922,0.0944238483461615,0.0004146069272417,0.0406678961911729,1.3350407337189862,10.884353741496598,4.571428571428571,2.7210884353741496,1.1428571428571428,6.802721088435375,-0.4479720101642211,0.467032967032967,3.5714285714285716,0.0122662057359475,29.76190476190476,1,1
2012-01-21,6.845285714285715,6.292857142857143,3.771714285714286,0.4049067739024508,0.1436219309849748,20.32,0.2131029675581302,0.2516991020819121,0.2082649102055855,0.2794479341315758,-0.0491560994881493,0.0234401231794504,0.1852037941004779,0.0408454269035362,4.169218445363342,0.8236861508160467,0.0799952843220858,0.0004075395888073,0.0400116791513298,1.3331819755619525,10.544217687074829,4.428571428571429,2.0408163265306123,0.8571428571428572,7.482993197278912,-0.5113308143793838,0.4368131868131868,3.428571428571429,0.0119702446825253,28.57142857142857,1,1
2012-01-22,6.804857142857143,6.245571428571428,3.7071428571428577,0.4037709741435399,0.1399030875809739,19.85,0.2129497917359257,0.2518509067028258,0.2071300725357965,0.2792396835784358,-0.1197777235154873,-0.006865174050129,0.1475893040406183,0.0404242691508837,4.1253375628222795,0.7438445457194011,0.0655667202980101,0.0004004722503729,0.0393554621114866,1.3313232174049188,10.20408163265306,4.285714285714286,1.360544217687075,0.5714285714285716,8.16326530612245,-0.5746896185945465,0.4065934065934066,3.2857142857142856,0.0116742836291031,27.38095238095238,1,1
2012-01-23,6.764428571428572,6.198285714285714,3.642571428571428,0.4026351743846291,0.1361842441769731,19.38,0.2127966159137211,0.2520027113237396,0.2059952348660075,0.2790314330252958,-0.1903993475428254,-0.0371704712797084,0.1099748139807588,0.0400031113982312,4.081456680281218,0.6640029406227554,0.0511381562739344,0.0003934049119385,0.0386992450716435,1.3294644592478848,9.863945578231291,4.142857142857143,0.6802721088435373,0.2857142857142858,8.843537414965986,-0.6380484228097092,0.3763736263736263,3.142857142857143,0.0113783225756809,26.19047619047619,1,1
