Data,original,trend,seasonal,residual
2010-04-13,1140.1,1064.398109714409,22.1697808915327,53.532109394058125
2010-04-20,1149.8,1067.1795742592035,33.2042466076565,49.41617913313985
2010-04-27,1127.62,1069.937584796807,35.392368444511554,22.290046758681456
2010-05-04,1117.0,1072.6721612143517,51.61249985000257,-7.284661064354395
2010-05-11,1098.84,1075.3829194196474,41.44063738450073,-17.983556804148066
2010-05-18,1065.95,1078.0692549878254,21.944797325673832,-34.06405231349913
2010-05-25,1021.27,1080.7311478831443,1.6353705042318394,-61.096518387376136
2010-06-01,1018.23,1083.3696612642598,16.617084212143954,-81.7567454764037
2010-06-08,1009.62,1085.9872698818333,-8.593252456374614,-67.77401742545862
2010-06-15,1061.38,1088.5872487911815,1.2531362928380059,-28.460385084019435
2010-06-22,1041.9,1091.173468651226,-8.402578204017184,-40.870890447208694
2010-06-29,989.66,1093.7505236181644,-24.421728793960234,-79.66879482420416
2010-07-06,977.57,1096.3229152975916,-24.695372750295586,-94.05754254729595
2010-07-13,1041.52,1098.8947402357692,-16.068112906069377,-41.30662732969972
2010-07-20,1030.64,1101.469988490171,2.52950332208305,-73.35949181225396
2010-07-27,1058.91,1104.053028450958,12.928128708835713,-58.07115715979353
2010-08-03,1064.88,1106.6488986748266,6.024608632824652,-47.793507307651225
2010-08-10,1065.81,1109.2626808119421,-15.837509107815947,-27.61517170412617
2010-08-17,1039.32,1111.899261087792,-22.575687589055125,-50.00357349873684
2010-08-24,1000.89,1114.5632737184953,-32.415868362351134,-81.25740535614432
2010-08-31,998.28,1117.257676291735,-29.343684276704533,-89.63399201503034
2010-09-07,1038.88,1119.9832749004406,-29.869869623098015,-51.2334052773424
2010-09-14,1066.82,1122.7392968372587,-12.977348002673999,-42.941948834584764
2010-09-21,1084.86,1125.5236405410099,2.196961873622932,-42.86060241463292
2010-09-28,1093.15,1128.3333556746675,-10.68985404105732,-24.493501633610094
2010-10-05,1105.72,1131.1646510358798,-39.399259587298104,13.954608551418232
